id,width,height,x,y,area,terrain_type,group,is_special,click_interface,interface_desc,unlock_type,block_type,plot_restriction,ini_building,set_building,cond_type,cond_amount,cond_target,cost_type,cost_amount,cost_target,cond_desc,require_pve,waiting_time,prefab,prefab_group,power,extra_around,order,ini_building_1,set_building_1
7054,2,2,38,72,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8054,,,,80088,,
7055,2,2,32,66,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8055,,,,80089,,
7024,2,2,32,62,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,80.0,0,1,1.6e+27,0,,1,0,NUnlockTile_8024,,,,80090,,
7025,2,2,34,64,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8025,,,,80091,,
7026,2,2,36,66,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8026,,,,80092,,
7027,2,2,38,68,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,201079,0,NUnlockTile_8027,,,,80093,,
7001,2,2,40,70,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,301079,0,NUnlockTile_8001,,,,80094,,
7002,2,2,42,72,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,80.0,0,1,1.6e+27,0,,1,0,NUnlockTile_8002,,,,80095,,
7020,2,2,32,54,7,1,7020,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8020,A1_1,,,80096,,
7021,2,2,30,56,7,1,7020,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8021,A4_2,,,80096,,
7018,2,2,34,56,7,1,7020,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117010;0;0;1,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8018,A2_2,,,80096,,117010;0;0;1
7022,2,2,32,58,7,1,7020,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8022,A3_2,,,80096,,
7037,2,2,36,58,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,80.0,0,1,1.6e+27,0,,1,0,NUnlockTile_8037,,,,80097,,
7036,2,2,34,60,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,301079,0,NUnlockTile_8036,,,,80098,,
7040,2,2,38,60,7,1,7040,2,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,117011;0;0;1,,1,80.0,0,1,1.6e+27,0,,999080,0,NUnlockTile_8040,A1_1,,,80099,117011;0;0;1,
7035,2,2,36,62,7,1,7040,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999080,0,NUnlockTile_8035,A4_2,,,80099,,
7033,2,2,40,62,7,1,7040,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999080,0,NUnlockTile_8033,A2_2,,,80099,,
7034,2,2,38,64,7,1,7040,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999080,0,NUnlockTile_8034,A3_2,,,80099,,
7030,2,2,42,64,7,1,,0,0,Search carefully. We might find some lost reinforcements here.,0,1,,,,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8030,,,,80100,,
7031,2,2,40,66,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,201079,0,NUnlockTile_8031,,,,80101,,
7028,2,2,42,68,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,301079,0,NUnlockTile_8028,,,,80102,,
7003,2,2,44,70,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8003,,,,80103,,
7004,2,2,46,72,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,80.0,0,1,1.6e+27,0,,1,0,NUnlockTile_8004,,,,80104,,
7006,2,2,48,70,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8006,,,,80105,,
7008,2,2,46,64,7,1,7008,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8008,A1_1,,,80106,,
7029,2,2,44,66,7,1,7008,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117012;0;0;1,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8029,A4_2,,,80106,,117012;0;0;1
7007,2,2,48,66,7,1,7008,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8007,A2_2,,,80106,,
7005,2,2,46,68,7,1,7008,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8005,A3_2,,,80106,,
7016,2,2,38,52,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8016,,,,80107,,
7017,2,2,36,54,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8017,,,,80108,,
7015,2,2,40,54,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8015,,,,80109,,
7038,2,2,38,56,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,101079,0,NUnlockTile_8038,,,,80110,,
7012,2,2,42,56,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,80.0,0,1,1.6e+27,0,,1,0,NUnlockTile_8012,,,,80111,,
7039,2,2,40,58,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,201079,0,NUnlockTile_8039,,,,80112,,
7011,2,2,44,58,7,1,7011,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8011,A1_1,,,80113,,
7032,2,2,42,60,7,1,7011,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117013;0;0;1,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8032,A4_2,,,80113,,117013;0;0;1
7010,2,2,46,60,7,1,7011,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8010,A2_2,,,80113,,
7009,2,2,44,62,7,1,7011,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,999079,0,NUnlockTile_8009,A3_2,,,80113,,
7014,2,2,42,52,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,80.0,0,1,1.6e+27,0,,1,0,NUnlockTile_8014,,,,80114,,
8001,2,2,2,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9001,,,,,,
8002,2,2,0,2,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9002,,,,,,
8003,4,4,6,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,118007;0;0;1,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9003,,,,,,118007;0;0;1
8004,4,4,2,4,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,118006;0;0;1,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9004,,,,,,118006;0;0;1
8005,2,2,10,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9005,,,,,,
8006,2,2,12,2,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9006,,,,,,
8007,2,2,18,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9007,,,,,,
8008,2,2,26,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9008,,,,,,
8009,2,2,28,2,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9009,,,,,,
8010,2,2,30,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9010,,,,,,
8011,4,4,34,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9011,,,,,,
8012,2,2,38,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9012,,,,,,
8013,2,2,40,2,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9013,,,,,,
8014,2,2,42,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9014,,,,,,
8015,2,2,44,2,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9015,,,,,,
8016,2,2,46,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9016,,,,,,
8017,4,4,50,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9017,,,,,,
8018,2,2,46,4,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9018,,,,,,
8019,2,2,54,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9019,,,,,,
8020,2,2,48,6,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,118008;0;0;1,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9020,,,,,,118008;0;0;1
8021,4,4,56,2,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9021,,,,,,
8022,4,4,52,6,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9022,,,,,,
8023,2,2,48,10,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9023,,,,,,
8024,2,2,48,14,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9024,,,,,,
8025,2,2,50,12,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9025,,,,,,
8026,4,4,56,10,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9026,,,,,,
8027,2,2,56,22,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9027,,,,,,
8028,2,2,56,30,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9028,,,,,,
8029,2,2,56,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9029,,,,,,
8030,2,2,56,42,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9030,,,,,,
8031,4,4,56,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9031,,,,,,
8032,2,2,54,44,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9032,,,,,,
8033,2,2,52,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9033,,,,,,
8034,2,2,50,48,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9034,,,,,,
8035,2,2,48,50,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9035,,,,,,
8036,2,2,46,48,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9036,,,,,,
8037,2,2,44,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9037,,,,,,
8038,4,4,40,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9038,,,,,,
8039,4,4,36,42,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9039,,,,,,
8040,2,2,36,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9040,,,,,,
8041,2,2,38,32,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9041,,,,,,
8042,2,2,36,34,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9042,,,,,,
8043,2,2,34,36,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9043,,,,,,
8044,2,2,36,30,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9044,,,,,,
8045,4,4,32,30,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9045,,,,,,
8046,4,4,28,34,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9046,,,,,,
8047,4,4,32,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,118004;0;0;1,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9047,,,,,,118004;0;0;1
8048,4,4,32,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9048,,,,,,
8049,4,4,28,42,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9049,,,,,,
8050,4,4,24,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,118001;0;0;1,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9050,,,,,,118001;0;0;1
8051,4,4,24,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,118003;0;0;1,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9051,,,,,,118003;0;0;1
8052,4,4,20,42,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9052,,,,,,
8053,4,4,16,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,118002;0;0;1,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9053,,,,,,118002;0;0;1
8054,4,4,16,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9054,,,,,,
8055,2,2,10,48,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9055,,,,,,
8056,2,2,8,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9056,,,,,,
8057,2,2,6,44,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9057,,,,,,
8058,2,2,4,42,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9058,,,,,,
8059,2,2,2,40,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9059,,,,,,
8060,2,2,0,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9060,,,,,,
8061,2,2,0,46,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9061,,,,,,
8062,4,4,8,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9062,,,,,,
8063,4,4,4,34,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9063,,,,,,
8064,4,4,0,30,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,118005;0;0;1,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9064,,,,,,118005;0;0;1
8065,4,4,2,24,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9065,,,,,,
8066,2,2,0,22,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9066,,,,,,
8067,4,4,0,10,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9067,,,,,,
8068,2,2,14,0,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9068,,,,,,
8069,2,2,16,2,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9069,,,,,,
8070,2,2,20,38,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9070,,,,,,
8071,2,2,22,36,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,0,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_9071,,,,,,
8072,2,2,56,26,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,0,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_9072,,,,,,
9001,4,4,20,50,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10001,,,,,,
9002,4,4,28,50,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10002,,,,,,
9003,4,4,24,54,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10003,,,,,,
9004,2,2,18,56,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10004,,,,,,
9005,2,2,14,60,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10005,,,,,,
9006,2,2,16,62,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10006,,,,,,
9007,4,4,20,58,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10007,,,,,,
9008,2,2,28,58,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10008,,,,,,
9009,2,2,26,60,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10009,,,,,,
9010,4,4,24,62,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10010,,,,,,
9011,2,2,20,66,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10011,,,,,,
9012,2,2,28,62,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10012,,,,,,
9013,2,2,30,64,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10013,,,,,,
9014,2,2,28,66,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10014,,,,,,
9015,2,2,22,68,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10015,,,,,,
9016,2,2,26,68,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10016,,,,,,
9017,2,2,30,68,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10017,,,,,,
9018,2,2,36,50,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10018,,,,,,
9019,2,2,44,50,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10019,,,,,,
9020,2,2,46,52,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10020,,,,,,
9021,4,4,48,54,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10021,,,,,,
9022,4,4,52,50,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10022,,,,,,
9023,4,4,56,54,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10023,,,,,,
9024,4,4,52,58,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10024,,,,,,
9025,2,2,48,62,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10025,,,,,,
9026,2,2,50,64,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10026,,,,,,
9027,4,4,56,62,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10027,,,,,,
9028,4,4,52,66,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10028,,,,,,
