1207006,Navy HP,Increase Navy HP by {0}%,naval_hp,1207000,4;3,1207005,2,0,5,5,5|0;7|0,0,,1101021,3000,52003,65,5000,Tactical Master,#ffffff,8,4,1,
1208001,Air Force HP,Increase Air Force HP by {0}%,air_hp,1208000,4;5,1205004,2,0,0,5,5|9731190;7|9731190,491129,1600025|10,1101022,0,52003,65,0,Tactical Master,#ffffff,8,,1,
1208002,Air Force HP,Increase Air Force HP by {0}%,air_hp,1208000,4;5,1208001,2,0,1,5,5|14596785;7|14596785,687580,1600025|20,1101022,500,52003,65,1000,Tactical Master,#ffffff,8,,1,
1208003,Air Force HP,Increase Air Force HP by {0}%,air_hp,1208000,4;5,1208002,2,0,2,5,5|21895178;7|21895178,962612,1600025|30,1101022,1000,52003,65,2000,Tactical Master,#ffffff,8,,1,
1208004,Air Force HP,Increase Air Force HP by {0}%,air_hp,1208000,4;5,1208003,2,0,3,5,5|30653249;7|30653249,1347656,1600025|40,1101022,1500,52003,65,3000,Tactical Master,#ffffff,8,,1,
1208005,Air Force HP,Increase Air Force HP by {0}%,air_hp,1208000,4;5,1208004,2,0,4,5,5|42914549;7|42914549,1886718,1600025|50,1101022,2000,52003,65,4000,Tactical Master,#ffffff,8,,1,
1208006,Air Force HP,Increase Air Force HP by {0}%,air_hp,1208000,4;5,1208005,2,0,5,5,5|0;7|0,0,,1101022,3000,52003,65,5000,Tactical Master,#ffffff,8,,1,
1209001,Training skills,Increase training speed for all units by {0}%,career_builder_005,1209000,5;1,1206006,2,0,0,3,5|30653249;7|30653249,1347656,1600025|50,1101018,0,52003,70,0,Tactical Master,#ffffff,9,,1,
1209002,Training skills,Increase training speed for all units by {0}%,career_builder_005,1209000,5;1,1209001,2,0,1,3,5|42914549;7|42914549,1886718,1600025|70,1101018,1000,52003,70,1000,Tactical Master,#ffffff,9,,1,
1209003,Training skills,Increase training speed for all units by {0}%,career_builder_005,1209000,5;1,1209002,2,0,2,3,5|60080368;7|60080368,2641405,1600025|100,1101018,2000,52003,70,2000,Tactical Master,#ffffff,9,,1,
1209004,Training skills,Increase training speed for all units by {0}%,career_builder_005,1209000,5;1,1209003,2,0,3,3,5|0;7|0,0,,1101018,3000,52003,70,3000,Tactical Master,#ffffff,9,,1,
1210001,Upgraded Armor,All units HP +{0}%,career_command_002,1210000,5;3,1207006,2,0,0,3,5|30653249;7|30653249,1347656,1600025|50,1101041,0,52003,70,0,Tactical Master,#ffffff,9,,1,
1210002,Upgraded Armor,All units HP +{0}%,career_command_002,1210000,5;3,1210001,2,0,1,3,5|42914549;7|42914549,1886718,1600025|70,1101041,1000,52003,70,1000,Tactical Master,#ffffff,9,,1,
1210003,Upgraded Armor,All units HP +{0}%,career_command_002,1210000,5;3,1210002,2,0,2,3,5|60080368;7|60080368,2641405,1600025|100,1101041,1500,52003,70,2000,Tactical Master,#ffffff,9,,1,
1210004,Upgraded Armor,All units HP +{0}%,career_command_002,1210000,5;3,1210003,2,0,3,3,5|0;7|0,0,,1101041,2500,52003,70,3000,Tactical Master,#ffffff,9,,1,
1211001,Upgraded Weapon,All units attack +{0}%,career_battlemaster_001,1211000,5;5,1208006,2,0,0,3,5|30653249;7|30653249,1347656,1600025|50,1101042,0,52003,70,0,Tactical Master,#ffffff,9,,1,
1211002,Upgraded Weapon,All units attack +{0}%,career_battlemaster_001,1211000,5;5,1211001,2,0,1,3,5|42914549;7|42914549,1886718,1600025|70,1101042,500,52003,70,1000,Tactical Master,#ffffff,9,,1,
1211003,Upgraded Weapon,All units attack +{0}%,career_battlemaster_001,1211000,5;5,1211002,2,0,2,3,5|60080368;7|60080368,2641405,1600025|100,1101042,1000,52003,70,2000,Tactical Master,#ffffff,9,,1,
1211004,Upgraded Weapon,All units attack +{0}%,career_battlemaster_001,1211000,5;5,1211003,2,0,3,3,5|0;7|0,0,,1101042,2000,52003,70,3000,Tactical Master,#ffffff,9,,1,
1212001,Encirclement,When there are 2 types of forces or more in the troops; the damage is increased by 20%. And increases damage reduction by 30% when there are 3 types of forces.,career_command_003,1212000,6;3,1209004|1210004|1211004,2,0,0,1,5|60080368;7|60080368,2641405,1600025|300,1101053|1101054,0|0,52003,75,0,Tactical Master,#ffffff,9,,3,
1212002,Encirclement,When there are 2 types of forces or more in the troops; the damage is increased by 20%. And increases damage reduction by 30% when there are 3 types of forces.,career_command_003,1212000,6;3,1212001,2,0,1,1,5|0;7|0,0,,1101053|1101054,2000|3000,52003,75,500000,Tactical Master,#ffffff,9,5,3,
1216001,Undefeated Troop - Army,The Lv. 80 Army unit will be promoted to elite battle unit; and its attributes will be increased significantly,career_hero_005,1216000,7;1,1212002,2,0,0,1,5|84112515;7|84112515,3697967,1600025|500,1101033,0,52003,80,0,Tactical Master,#ffffff,9,,3,
1216002,Undefeated Troop - Army,The Lv. 80 Army unit will be promoted to elite battle unit; and its attributes will be increased significantly,career_hero_005,1216000,7;1,1216001,2,0,1,1,5|0;7|0,0,,1101033,13080,52003,80,300000,Tactical Master,#ffffff,9,,3,
1217001,Undefeated Troop - Navy,The Lv. 80 Navy unit will be promoted to elite battle unit; and its attributes will be increased significantly,career_hero_004,1217000,7;3,1212002,2,0,0,1,5|84112515;7|84112515,3697967,1600025|500,1101034,0,52003,80,0,Tactical Master,#ffffff,9,,3,
1217002,Undefeated Troop - Navy,The Lv. 80 Navy unit will be promoted to elite battle unit; and its attributes will be increased significantly,career_hero_004,1217000,7;3,1217001,2,0,1,1,5|0;7|0,0,,1101034,23080,52003,80,300000,Tactical Master,#ffffff,9,,3,
1218001,Undefeated Troop – Air Force,The Lv. 80 Air Force unit will be promoted to elite battle unit; and its attributes will be increased significantly,career_hero_006,1218000,7;5,1212002,2,0,0,1,5|84112515;7|84112515,3697967,1600025|500,1101035,0,52003,80,0,Tactical Master,#ffffff,9,,3,
1218002,Undefeated Troop – Air Force,The Lv. 80 Air Force unit will be promoted to elite battle unit; and its attributes will be increased significantly,career_hero_006,1218000,7;5,1218001,2,0,1,1,5|0;7|0,0,,1101035,33080,52003,80,300000,Tactical Master,#ffffff,9,,3,
1213001,Army ATK,Increase Army Attack by {0}%,army_attack,1213000,8;1,1216002,2,0,0,5,5|9731190;7|9731190,491129,1600025|50,1101024,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1213002,Army ATK,Increase Army Attack by {0}%,army_attack,1213000,8;1,1213001,2,0,1,5,5|14596785;7|14596785,687580,1600025|70,1101024,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1213003,Army ATK,Increase Army Attack by {0}%,army_attack,1213000,8;1,1213002,2,0,2,5,5|21895178;7|21895178,962612,1600025|100,1101024,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1213004,Army ATK,Increase Army Attack by {0}%,army_attack,1213000,8;1,1213003,2,0,3,5,5|30653249;7|30653249,1347656,1600025|120,1101024,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1213005,Army ATK,Increase Army Attack by {0}%,army_attack,1213000,8;1,1213004,2,0,4,5,5|42914549;7|42914549,1886718,1600025|150,1101024,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1213006,Army ATK,Increase Army Attack by {0}%,army_attack,1213000,8;1,1213005,2,0,5,5,5|0;7|0,0,,1101024,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1214001,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1214000,8;3,1217002,2,0,0,5,5|9731190;7|9731190,491129,1600025|50,1101025,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1214002,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1214000,8;3,1214001,2,0,1,5,5|14596785;7|14596785,687580,1600025|70,1101025,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1214003,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1214000,8;3,1214002,2,0,2,5,5|21895178;7|21895178,962612,1600025|100,1101025,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1214004,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1214000,8;3,1214003,2,0,3,5,5|30653249;7|30653249,1347656,1600025|120,1101025,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1214005,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1214000,8;3,1214004,2,0,4,5,5|42914549;7|42914549,1886718,1600025|150,1101025,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1214006,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1214000,8;3,1214005,2,0,5,5,5|0;7|0,0,,1101025,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1215001,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1215000,8;5,1218002,2,0,0,5,5|9731190;7|9731190,491129,1600025|50,1101026,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1215002,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1215000,8;5,1215001,2,0,1,5,5|14596785;7|14596785,687580,1600025|70,1101026,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1215003,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1215000,8;5,1215002,2,0,2,5,5|21895178;7|21895178,962612,1600025|100,1101026,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1215004,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1215000,8;5,1215003,2,0,3,5,5|30653249;7|30653249,1347656,1600025|120,1101026,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1215005,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1215000,8;5,1215004,2,0,4,5,5|42914549;7|42914549,1886718,1600025|150,1101026,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1215006,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1215000,8;5,1215005,2,0,5,5,5|0;7|0,0,,1101026,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1219001,107103,107104,army_attack,1219000,9;1,1213006,2,0,0,10,5|30653249;7|30653249,259200,1600025|20,930109,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1219002,107103,107104,army_attack,1219000,9;1,1219001,2,0,1,10,5|42914549;7|42914549,272160,1600025|20,930109,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1219003,107103,107104,army_attack,1219000,9;1,1219002,2,0,2,10,5|60080368;7|60080368,285768,1600025|20,930109,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1219004,107103,107104,army_attack,1219000,9;1,1219003,2,0,3,10,5|9731190;7|9731190,300056,1600025|20,930109,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1219005,107103,107104,army_attack,1219000,9;1,1219004,2,0,4,10,5|14596785;7|14596785,315058,1600025|20,930109,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1219006,107103,107104,army_attack,1219000,9;1,1219005,2,0,5,10,5|21895178;7|21895178,330810,1600025|50,930109,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1219007,107103,107104,army_attack,1219000,9;1,1219006,2,0,6,10,5|30653249;7|30653249,347350,1600025|50,930109,3000,52003,80,6000,Tactical Master,#ffffff,9,,1,
1219008,107103,107104,army_attack,1219000,9;1,1219007,2,0,7,10,5|42914549;7|42914549,364717,1600025|50,930109,3500,52003,80,7000,Tactical Master,#ffffff,9,,1,
1219009,107103,107104,army_attack,1219000,9;1,1219008,2,0,8,10,5|42914549;7|42914549,382952,1600025|50,930109,4000,52003,80,8000,Tactical Master,#ffffff,9,,1,
1219010,107103,107104,army_attack,1219000,9;1,1219009,2,0,9,10,5|42914549;7|42914549,402099,1600025|150,930109,4500,52003,80,9000,Tactical Master,#ffffff,9,,1,
1219011,107103,107104,army_attack,1219000,9;1,1219010,2,0,10,10,5|0;7|0,0,,930109,5000,52003,80,10000,Tactical Master,#ffffff,9,,1,
1220001,107105,107106,army_hp,1220000,10;1,1219011,2,0,0,10,5|30653249;7|30653249,259200,1600025|20,930506,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1220002,107105,107106,army_hp,1220000,10;1,1220001,2,0,1,10,5|42914549;7|42914549,272160,1600025|20,930506,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1220003,107105,107106,army_hp,1220000,10;1,1220002,2,0,2,10,5|60080368;7|60080368,285768,1600025|20,930506,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1220004,107105,107106,army_hp,1220000,10;1,1220003,2,0,3,10,5|9731190;7|9731190,300056,1600025|20,930506,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1220005,107105,107106,army_hp,1220000,10;1,1220004,2,0,4,10,5|14596785;7|14596785,315058,1600025|20,930506,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1220006,107105,107106,army_hp,1220000,10;1,1220005,2,0,5,10,5|21895178;7|21895178,330810,1600025|50,930506,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1220007,107105,107106,army_hp,1220000,10;1,1220006,2,0,6,10,5|30653249;7|30653249,347350,1600025|50,930506,3000,52003,80,6000,Tactical Master,#ffffff,9,,1,
1220008,107105,107106,army_hp,1220000,10;1,1220007,2,0,7,10,5|42914549;7|42914549,364717,1600025|50,930506,3500,52003,80,7000,Tactical Master,#ffffff,9,,1,
1220009,107105,107106,army_hp,1220000,10;1,1220008,2,0,8,10,5|42914549;7|42914549,382952,1600025|50,930506,4000,52003,80,8000,Tactical Master,#ffffff,9,,1,
1220010,107105,107106,army_hp,1220000,10;1,1220009,2,0,9,10,5|42914549;7|42914549,402099,1600025|150,930506,4500,52003,80,9000,Tactical Master,#ffffff,9,,1,
1220011,107105,107106,army_hp,1220000,10;1,1220010,2,0,10,10,5|0;7|0,0,,930506,5000,52003,80,10000,Tactical Master,#ffffff,9,,1,
1221001,107107,107108,naval_attack,1221000,9;3,1214006,2,0,0,10,5|30653249;7|30653249,259200,1600025|20,930107,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1221002,107107,107108,naval_attack,1221000,9;3,1221001,2,0,1,10,5|42914549;7|42914549,272160,1600025|20,930107,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1221003,107107,107108,naval_attack,1221000,9;3,1221002,2,0,2,10,5|60080368;7|60080368,285768,1600025|20,930107,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1221004,107107,107108,naval_attack,1221000,9;3,1221003,2,0,3,10,5|9731190;7|9731190,300056,1600025|20,930107,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1221005,107107,107108,naval_attack,1221000,9;3,1221004,2,0,4,10,5|14596785;7|14596785,315058,1600025|20,930107,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1221006,107107,107108,naval_attack,1221000,9;3,1221005,2,0,5,10,5|21895178;7|21895178,330810,1600025|50,930107,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1221007,107107,107108,naval_attack,1221000,9;3,1221006,2,0,6,10,5|30653249;7|30653249,347350,1600025|50,930107,3000,52003,80,6000,Tactical Master,#ffffff,9,,1,
1221008,107107,107108,naval_attack,1221000,9;3,1221007,2,0,7,10,5|42914549;7|42914549,364717,1600025|50,930107,3500,52003,80,7000,Tactical Master,#ffffff,9,,1,
1221009,107107,107108,naval_attack,1221000,9;3,1221008,2,0,8,10,5|42914549;7|42914549,382952,1600025|50,930107,4000,52003,80,8000,Tactical Master,#ffffff,9,,1,
1221010,107107,107108,naval_attack,1221000,9;3,1221009,2,0,9,10,5|42914549;7|42914549,402099,1600025|150,930107,4500,52003,80,9000,Tactical Master,#ffffff,9,,1,
1221011,107107,107108,naval_attack,1221000,9;3,1221010,2,0,10,10,5|0;7|0,0,,930107,5000,52003,80,10000,Tactical Master,#ffffff,9,,1,
1222001,107109,107110,naval_hp,1222000,10;3,1221011,2,0,0,10,5|30653249;7|30653249,259200,1600025|20,930504,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1222002,107109,107110,naval_hp,1222000,10;3,1222001,2,0,1,10,5|42914549;7|42914549,272160,1600025|20,930504,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1222003,107109,107110,naval_hp,1222000,10;3,1222002,2,0,2,10,5|60080368;7|60080368,285768,1600025|20,930504,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1222004,107109,107110,naval_hp,1222000,10;3,1222003,2,0,3,10,5|9731190;7|9731190,300056,1600025|20,930504,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1222005,107109,107110,naval_hp,1222000,10;3,1222004,2,0,4,10,5|14596785;7|14596785,315058,1600025|20,930504,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1222006,107109,107110,naval_hp,1222000,10;3,1222005,2,0,5,10,5|21895178;7|21895178,330810,1600025|50,930504,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1222007,107109,107110,naval_hp,1222000,10;3,1222006,2,0,6,10,5|30653249;7|30653249,347350,1600025|50,930504,3000,52003,80,6000,Tactical Master,#ffffff,9,,1,
1222008,107109,107110,naval_hp,1222000,10;3,1222007,2,0,7,10,5|42914549;7|42914549,364717,1600025|50,930504,3500,52003,80,7000,Tactical Master,#ffffff,9,,1,
1222009,107109,107110,naval_hp,1222000,10;3,1222008,2,0,8,10,5|42914549;7|42914549,382952,1600025|50,930504,4000,52003,80,8000,Tactical Master,#ffffff,9,,1,
1222010,107109,107110,naval_hp,1222000,10;3,1222009,2,0,9,10,5|42914549;7|42914549,402099,1600025|150,930504,4500,52003,80,9000,Tactical Master,#ffffff,9,,1,
1222011,107109,107110,naval_hp,1222000,10;3,1222010,2,0,10,10,5|0;7|0,0,,930504,5000,52003,80,10000,Tactical Master,#ffffff,9,,1,
1223001,107111,107112,air_attack,1223000,9;5,1215006,2,0,0,10,5|30653249;7|30653249,259200,1600025|20,930108,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1223002,107111,107112,air_attack,1223000,9;5,1223001,2,0,1,10,5|42914549;7|42914549,272160,1600025|20,930108,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1223003,107111,107112,air_attack,1223000,9;5,1223002,2,0,2,10,5|60080368;7|60080368,285768,1600025|20,930108,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1223004,107111,107112,air_attack,1223000,9;5,1223003,2,0,3,10,5|9731190;7|9731190,300056,1600025|20,930108,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1223005,107111,107112,air_attack,1223000,9;5,1223004,2,0,4,10,5|14596785;7|14596785,315058,1600025|20,930108,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1223006,107111,107112,air_attack,1223000,9;5,1223005,2,0,5,10,5|21895178;7|21895178,330810,1600025|50,930108,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1223007,107111,107112,air_attack,1223000,9;5,1223006,2,0,6,10,5|30653249;7|30653249,347350,1600025|50,930108,3000,52003,80,6000,Tactical Master,#ffffff,9,,1,
1223008,107111,107112,air_attack,1223000,9;5,1223007,2,0,7,10,5|42914549;7|42914549,364717,1600025|50,930108,3500,52003,80,7000,Tactical Master,#ffffff,9,,1,
1223009,107111,107112,air_attack,1223000,9;5,1223008,2,0,8,10,5|42914549;7|42914549,382952,1600025|50,930108,4000,52003,80,8000,Tactical Master,#ffffff,9,,1,
1223010,107111,107112,air_attack,1223000,9;5,1223009,2,0,9,10,5|42914549;7|42914549,402099,1600025|150,930108,4500,52003,80,9000,Tactical Master,#ffffff,9,,1,
1223011,107111,107112,air_attack,1223000,9;5,1223010,2,0,10,10,5|0;7|0,0,,930108,5000,52003,80,10000,Tactical Master,#ffffff,9,,1,
1224001,107113,107114,air_hp,1224000,10;5,1223011,2,0,0,10,5|30653249;7|30653249,259200,1600025|20,930505,0,52003,80,0,Tactical Master,#ffffff,9,,1,
1224002,107113,107114,air_hp,1224000,10;5,1224001,2,0,1,10,5|42914549;7|42914549,272160,1600025|20,930505,500,52003,80,1000,Tactical Master,#ffffff,9,,1,
1224003,107113,107114,air_hp,1224000,10;5,1224002,2,0,2,10,5|60080368;7|60080368,285768,1600025|20,930505,1000,52003,80,2000,Tactical Master,#ffffff,9,,1,
1224004,107113,107114,air_hp,1224000,10;5,1224003,2,0,3,10,5|9731190;7|9731190,300056,1600025|20,930505,1500,52003,80,3000,Tactical Master,#ffffff,9,,1,
1224005,107113,107114,air_hp,1224000,10;5,1224004,2,0,4,10,5|14596785;7|14596785,315058,1600025|20,930505,2000,52003,80,4000,Tactical Master,#ffffff,9,,1,
1224006,107113,107114,air_hp,1224000,10;5,1224005,2,0,5,10,5|21895178;7|21895178,330810,1600025|50,930505,2500,52003,80,5000,Tactical Master,#ffffff,9,,1,
1224007,107113,107114,air_hp,1224000,10;5,1224006,2,0,6,10,5|30653249;7|30653249,347350,1600025|50,930505,3000,52003,80,6000,Tactical Master,#ffffff,9,,1,
1224008,107113,107114,air_hp,1224000,10;5,1224007,2,0,7,10,5|42914549;7|42914549,364717,1600025|50,930505,3500,52003,80,7000,Tactical Master,#ffffff,9,,1,
1224009,107113,107114,air_hp,1224000,10;5,1224008,2,0,8,10,5|42914549;7|42914549,382952,1600025|50,930505,4000,52003,80,8000,Tactical Master,#ffffff,9,,1,
1224010,107113,107114,air_hp,1224000,10;5,1224009,2,0,9,10,5|42914549;7|42914549,402099,1600025|150,930505,4500,52003,80,9000,Tactical Master,#ffffff,9,,1,
1224011,107113,107114,air_hp,1224000,10;5,1224010,2,0,10,10,5|0;7|0,0,,930505,5000,52003,80,10000,Tactical Master,#ffffff,9,,1,
1301001,Construction Elite,Increase building speed on the map by {0}%,career_builder_005,1301000,1;3,0,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,1101031,0,53002,60,0,Legendary Craftsman,#ffffff,6,,2,
1301002,Construction Elite,Increase building speed on the map by {0}%,career_builder_005,1301000,1;3,1301001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,1101031,500,53002,60,1000,Legendary Craftsman,#ffffff,6,,2,
1301003,Construction Elite,Increase building speed on the map by {0}%,career_builder_005,1301000,1;3,1301002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,1101031,1000,53002,60,2000,Legendary Craftsman,#ffffff,6,,2,
1301004,Construction Elite,Increase building speed on the map by {0}%,career_builder_005,1301000,1;3,1301003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,1101031,1500,53002,60,3000,Legendary Craftsman,#ffffff,6,,2,
1301005,Construction Elite,Increase building speed on the map by {0}%,career_builder_005,1301000,1;3,1301004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,1101031,2000,53002,60,4000,Legendary Craftsman,#ffffff,6,,2,
1301006,Construction Elite,Increase building speed on the map by {0}%,career_builder_005,1301000,1;3,1301005,2,0,5,5,5|0;7|0,0,,1101031,2500,53002,60,5000,Legendary Craftsman,#ffffff,6,,2,
1302001,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1302000,2;1,1301006,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,1101015,0,53002,60,0,Legendary Craftsman,#ffffff,6,,1,
1302002,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1302000,2;1,1302001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,1101015,500,53002,60,1000,Legendary Craftsman,#ffffff,6,,1,
1302003,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1302000,2;1,1302002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,1101015,1000,53002,60,2000,Legendary Craftsman,#ffffff,6,,1,
1302004,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1302000,2;1,1302003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,1101015,1500,53002,60,3000,Legendary Craftsman,#ffffff,6,,1,
1302005,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1302000,2;1,1302004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,1101015,2000,53002,60,4000,Legendary Craftsman,#ffffff,6,,1,
1302006,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1302000,2;1,1302005,2,0,5,5,5|0;7|0,0,,1101015,2500,53002,60,5000,Legendary Craftsman,#ffffff,7,,1,
1303001,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1303000,2;3,1301006,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,1101016,0,53002,60,0,Legendary Craftsman,#ffffff,7,,1,
1303002,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1303000,2;3,1303001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,1101016,500,53002,60,1000,Legendary Craftsman,#ffffff,7,,1,
1303003,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1303000,2;3,1303002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,1101016,1000,53002,60,2000,Legendary Craftsman,#ffffff,7,,1,
1303004,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1303000,2;3,1303003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,1101016,1500,53002,60,3000,Legendary Craftsman,#ffffff,7,,1,
1303005,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1303000,2;3,1303004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,1101016,2000,53002,60,4000,Legendary Craftsman,#ffffff,7,,1,
1303006,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1303000,2;3,1303005,2,0,5,5,5|0;7|0,0,,1101016,2500,53002,60,5000,Legendary Craftsman,#ffffff,7,2,1,
1304001,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1304000,2;5,1301006,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,1101017,0,53002,60,0,Legendary Craftsman,#ffffff,7,,1,
1304002,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1304000,2;5,1304001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,1101017,500,53002,60,1000,Legendary Craftsman,#ffffff,7,,1,
1304003,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1304000,2;5,1304002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,1101017,1000,53002,60,2000,Legendary Craftsman,#ffffff,7,,1,
1304004,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1304000,2;5,1304003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,1101017,1500,53002,60,3000,Legendary Craftsman,#ffffff,7,,1,
1304005,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1304000,2;5,1304004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,1101017,2000,53002,60,4000,Legendary Craftsman,#ffffff,7,,1,
1304006,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1304000,2;5,1304005,2,0,5,5,5|0;7|0,0,,1101017,2500,53002,60,5000,Legendary Craftsman,#ffffff,7,,1,
1305001,Strengthening Facility,In an idle area of the map; you can build an Strengthening facility; which increases the attributes for your allies within its effective range,telent_build01,1305000,3;2,1302006|1303006,2,0,0,3,5|21895178;7|21895178,673828,1600026|10,1101004,0,53002,65,0,Legendary Craftsman,#ffffff,7,,2,
1305002,Strengthening Facility,Allows you to build a Lv. 1 Strengthening facility on the World Map; which increases the attributes for your allies within its effective range.,telent_build01,1305000,3;2,1305001,2,0,1,3,5|30653249;7|30653249,943359,1600026|20,1101004,54001,53002,65,5000,Legendary Craftsman,#ffffff,7,,2,
1305003,Strengthening Facility,Allows you to build a Lv. 2 Strengthening facility on the World Map; which increases the attributes for your allies within its effective range.,telent_build01,1305000,3;2,1305002,2,0,2,3,5|42914549;7|42914549,1320702,1600026|30,1101004,54002,53002,65,15000,Legendary Craftsman,#ffffff,7,,2,
1305004,Strengthening Facility,Allows you to build a Lv. 3 Strengthening facility on the World Map; which increases the attributes for your allies within its effective range.,telent_build01,1305000,3;2,1305003,2,0,3,3,5|0;7|0,0,,1101004,54003,53002,65,30000,Legendary Craftsman,#ffffff,7,,2,
