id,coin,wood,oil,energy,exp,gold,military,cab_res,csb_res,army_id,army_num,honor,kvk_tec_res,kvk_task_coin,kvk_tec_coin,type,item,num,quality,rate,is_removal,building,building_num,building_rate,resource,resource_num,resource_rate,hero,hero_num,hero_rate,newReward,union_box,must_items,exhibition,item_minimum_type,item_minimum
1258080,,,,,,,,,,,,,,,,0,2200003|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258081,,,,,,,,,,,,,,,,0,2200009|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258082,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258083,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258084,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258085,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258086,,,,,,,,,,,,,,,,0,39200519|2400005,2|1,,1|1,,,,,,,,,,,,,,,,
1258087,,,,,,,,,,,,,,,,0,2300003|2400005,1|1,,1|1,,,,,,,,,,,,,,,,
1258443,,,,,,,,,,,,,,,,0,323001,80,,1,,,,,,,,,,,,,,,,
1258444,,,,,,,,,,,,,,,,0,323001,96,,1,,,,,,,,,,,,,,,,
1258445,,,,,,,,,,,,,,,,0,323001,112,,1,,,,,,,,,,,,,,,,
1258446,,,,,,,,,,,,,,,,0,323001,128,,1,,,,,,,,,,,,,,,,
1258447,,,,,,,,,,,,,,,,0,323001,160,,1,,,,,,,,,,,,,,,,
1258088,,,,,,,,,,,,,,,,0,323001|1800001,26|26,,1|1,,,,,,,,,,,,,,,,
1258089,,,,,,,,,,,,,,,,0,323001|1800001,31|31,,1|1,,,,,,,,,,,,,,,,
1258090,,,,,,,,,,,,,,,,0,323001|1800001,38|38,,1|1,,,,,,,,,,,,,,,,
1258091,,,,,,,,,,,,,,,,0,323001|1800001,51|51,,1|1,,,,,,,,,,,,,,,,
1258092,,,,,,,,,,,,,,,,0,323001|1800001|1000006,77|77|1,,1|1|1,,,,,,,,,,,,,,,,
1258093,,,,,,,,,,,,,,,,0,3610009|500000,22|15,,1|1,,,,,,,,,,,,,,,,
1258094,,,,,,,,,,,,,,,,0,3610009|500000,26|18,,1|1,,,,,,,,,,,,,,,,
1258095,,,,,,,,,,,,,,,,0,3610009|500000,32|22,,1|1,,,,,,,,,,,,,,,,
1258096,,,,,,,,,,,,,,,,0,3610009|500000,43|30,,1|1,,,,,,,,,,,,,,,,
1258097,,,,,,,,,,,,,,,,0,3610009|500000|1000006,64|45|1,,1|1|1,,,,,,,,,,,,,,,,
1258098,,,,,,,,,,,,,,,,0,300001|310001|3300001,38|38|1,,1|1|1,,,,,,,,,,,,,,,,
1258099,,,,,,,,,,,,,,,,0,300001|310001|3300001,47|47|2,,1|1|1,,,,,,,,,,,,,,,,
1258100,,,,,,,,,,,,,,,,0,300001|310001|3300001,58|58|3,,1|1|1,,,,,,,,,,,,,,,,
1258101,,,,,,,,,,,,,,,,0,300001|310001|3300001,77|77|4,,1|1|1,,,,,,,,,,,,,,,,
1258102,,,,,,,,,,,,,,,,0,300001|310001|3300001,115|115|5,,1|1|1,,,,,,,,,,,,,,,,
1258103,,,,,,,,,,,,,,,,0,320001|301001|311001,38|38|38,,1|1|1,,,,,,,,,,,,,,,,
1258104,,,,,,,,,,,,,,,,0,320001|301001|311001,47|47|47,,1|1|1,,,,,,,,,,,,,,,,
1258105,,,,,,,,,,,,,,,,0,320001|301001|311001,58|58|58,,1|1|1,,,,,,,,,,,,,,,,
1258106,,,,,,,,,,,,,,,,0,320001|301001|311001,77|77|77,,1|1|1,,,,,,,,,,,,,,,,
1258107,,,,,,,,,,,,,,,,0,320001|301001|311001,115|115|115,,1|1|1,,,,,,,,,,,,,,,,
1258108,,,,,,,,,,,,,,,,0,321001|302001|312001,38|38|38,,1|1|1,,,,,,,,,,,,,,,,
1258109,,,,,,,,,,,,,,,,0,321001|302001|312001,47|47|47,,1|1|1,,,,,,,,,,,,,,,,
1258110,,,,,,,,,,,,,,,,0,321001|302001|312001,58|58|58,,1|1|1,,,,,,,,,,,,,,,,
1258111,,,,,,,,,,,,,,,,0,321001|302001|312001,77|77|77,,1|1|1,,,,,,,,,,,,,,,,
1258112,,,,,,,,,,,,,,,,0,321001|302001|312001,115|115|115,,1|1|1,,,,,,,,,,,,,,,,
1258113,,,,,,,,,,,,,,,,0,322001|303001|313001,38|38|38,,1|1|1,,,,,,,,,,,,,,,,
1258114,,,,,,,,,,,,,,,,0,322001|303001|313001,47|47|47,,1|1|1,,,,,,,,,,,,,,,,
1258115,,,,,,,,,,,,,,,,0,322001|303001|313001,58|58|58,,1|1|1,,,,,,,,,,,,,,,,
1258116,,,,,,,,,,,,,,,,0,322001|303001|313001,77|77|77,,1|1|1,,,,,,,,,,,,,,,,
1258117,,,,,,,,,,,,,,,,0,322001|303001|313001,115|115|115,,1|1|1,,,,,,,,,,,,,,,,
1258118,,,,,,,,,,,,,,,,0,1700011|3300001,5|1,,1|1,,,,,,,,,,,,,,,,
1258119,,,,,,,,,,,,,,,,0,1700011|3300001,6|2,,1|1,,,,,,,,,,,,,,,,
1258120,,,,,,,,,,,,,,,,0,1700011|3300001,8|3,,1|1,,,,,,,,,,,,,,,,
1258121,,,,,,,,,,,,,,,,0,1700011|3300001,10|4,,1|1,,,,,,,,,,,,,,,,
1258122,,,,,,,,,,,,,,,,0,1700011|3300001,20|5,,1|1,,,,,,,,,,,,,,,,
1258123,,,,,,,,,,,,,,,,0,2200001|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258124,,,,,,,,,,,,,,,,0,2200007|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258125,,,,,,,,,,,,,,,,0,2200013|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258126,,,,,,,,,,,,,,,,0,2200003|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258127,,,,,,,,,,,,,,,,0,2200009|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258128,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258129,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258130,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258131,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258132,,,,,,,,,,,,,,,,0,39200519|2400005,2|1,,1|1,,,,,,,,,,,,,,,,
1258133,,,,,,,,,,,,,,,,0,2300003|2400005,1|1,,1|1,,,,,,,,,,,,,,,,
1258448,,,,,,,,,,,,,,,,0,323001,80,,1,,,,,,,,,,,,,,,,
1258449,,,,,,,,,,,,,,,,0,323001,96,,1,,,,,,,,,,,,,,,,
1258450,,,,,,,,,,,,,,,,0,323001,112,,1,,,,,,,,,,,,,,,,
1258451,,,,,,,,,,,,,,,,0,323001,128,,1,,,,,,,,,,,,,,,,
1258452,,,,,,,,,,,,,,,,0,323001,160,,1,,,,,,,,,,,,,,,,
1258134,,,,,,,,,,,,,,,,0,323001|1800001,34|34,,1|1,,,,,,,,,,,,,,,,
1258135,,,,,,,,,,,,,,,,0,323001|1800001,41|41,,1|1,,,,,,,,,,,,,,,,
1258136,,,,,,,,,,,,,,,,0,323001|1800001,50|50,,1|1,,,,,,,,,,,,,,,,
1258137,,,,,,,,,,,,,,,,0,323001|1800001,67|67,,1|1,,,,,,,,,,,,,,,,
1258138,,,,,,,,,,,,,,,,0,323001|1800001|1000006,101|101|1,,1|1|1,,,,,,,,,,,,,,,,
1258139,,,,,,,,,,,,,,,,0,3610009|500000,28|15,,1|1,,,,,,,,,,,,,,,,
1258140,,,,,,,,,,,,,,,,0,3610009|500000,34|18,,1|1,,,,,,,,,,,,,,,,
1258141,,,,,,,,,,,,,,,,0,3610009|500000,42|22,,1|1,,,,,,,,,,,,,,,,
1258142,,,,,,,,,,,,,,,,0,3610009|500000,56|30,,1|1,,,,,,,,,,,,,,,,
1258143,,,,,,,,,,,,,,,,0,3610009|500000|1000006,84|45|1,,1|1|1,,,,,,,,,,,,,,,,
1258144,,,,,,,,,,,,,,,,0,300001|310001|3300001,50|50|1,,1|1|1,,,,,,,,,,,,,,,,
1258145,,,,,,,,,,,,,,,,0,300001|310001|3300001,61|61|2,,1|1|1,,,,,,,,,,,,,,,,
1258146,,,,,,,,,,,,,,,,0,300001|310001|3300001,76|76|3,,1|1|1,,,,,,,,,,,,,,,,
1258147,,,,,,,,,,,,,,,,0,300001|310001|3300001,101|101|4,,1|1|1,,,,,,,,,,,,,,,,
1258148,,,,,,,,,,,,,,,,0,300001|310001|3300001,151|151|5,,1|1|1,,,,,,,,,,,,,,,,
1258149,,,,,,,,,,,,,,,,0,320001|301001|311001,50|50|50,,1|1|1,,,,,,,,,,,,,,,,
1258150,,,,,,,,,,,,,,,,0,320001|301001|311001,61|61|61,,1|1|1,,,,,,,,,,,,,,,,
1258151,,,,,,,,,,,,,,,,0,320001|301001|311001,76|76|76,,1|1|1,,,,,,,,,,,,,,,,
1258152,,,,,,,,,,,,,,,,0,320001|301001|311001,101|101|101,,1|1|1,,,,,,,,,,,,,,,,
1258153,,,,,,,,,,,,,,,,0,320001|301001|311001,151|151|151,,1|1|1,,,,,,,,,,,,,,,,
1258154,,,,,,,,,,,,,,,,0,321001|302001|312001,50|50|50,,1|1|1,,,,,,,,,,,,,,,,
1258155,,,,,,,,,,,,,,,,0,321001|302001|312001,61|61|61,,1|1|1,,,,,,,,,,,,,,,,
1258156,,,,,,,,,,,,,,,,0,321001|302001|312001,76|76|76,,1|1|1,,,,,,,,,,,,,,,,
1258157,,,,,,,,,,,,,,,,0,321001|302001|312001,101|101|101,,1|1|1,,,,,,,,,,,,,,,,
1258158,,,,,,,,,,,,,,,,0,321001|302001|312001,151|151|151,,1|1|1,,,,,,,,,,,,,,,,
1258159,,,,,,,,,,,,,,,,0,322001|303001|313001,50|50|50,,1|1|1,,,,,,,,,,,,,,,,
1258160,,,,,,,,,,,,,,,,0,322001|303001|313001,61|61|61,,1|1|1,,,,,,,,,,,,,,,,
1258161,,,,,,,,,,,,,,,,0,322001|303001|313001,76|76|76,,1|1|1,,,,,,,,,,,,,,,,
1258162,,,,,,,,,,,,,,,,0,322001|303001|313001,101|101|101,,1|1|1,,,,,,,,,,,,,,,,
1258163,,,,,,,,,,,,,,,,0,322001|303001|313001,151|151|151,,1|1|1,,,,,,,,,,,,,,,,
1258164,,,,,,,,,,,,,,,,0,1700011|3300001,5|1,,1|1,,,,,,,,,,,,,,,,
1258165,,,,,,,,,,,,,,,,0,1700011|3300001,6|2,,1|1,,,,,,,,,,,,,,,,
1258166,,,,,,,,,,,,,,,,0,1700011|3300001,8|3,,1|1,,,,,,,,,,,,,,,,
1258167,,,,,,,,,,,,,,,,0,1700011|3300001,10|4,,1|1,,,,,,,,,,,,,,,,
1258168,,,,,,,,,,,,,,,,0,1700011|3300001,20|5,,1|1,,,,,,,,,,,,,,,,
1258169,,,,,,,,,,,,,,,,0,2200001|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258170,,,,,,,,,,,,,,,,0,2200007|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258171,,,,,,,,,,,,,,,,0,2200013|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258172,,,,,,,,,,,,,,,,0,2200003|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258173,,,,,,,,,,,,,,,,0,2200009|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258174,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258175,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258176,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258177,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258178,,,,,,,,,,,,,,,,0,39200519|2400005,2|1,,1|1,,,,,,,,,,,,,,,,
1258179,,,,,,,,,,,,,,,,0,2300003|2400005,1|1,,1|1,,,,,,,,,,,,,,,,
1258453,,,,,,,,,,,,,,,,0,323001,120,,1,,,,,,,,,,,,,,,,
1258454,,,,,,,,,,,,,,,,0,323001,144,,1,,,,,,,,,,,,,,,,
1258455,,,,,,,,,,,,,,,,0,323001,168,,1,,,,,,,,,,,,,,,,
1258456,,,,,,,,,,,,,,,,0,323001,192,,1,,,,,,,,,,,,,,,,
1258457,,,,,,,,,,,,,,,,0,323001,240,,1,,,,,,,,,,,,,,,,
1258180,,,,,,,,,,,,,,,,0,323001|1800001,48|48,,1|1,,,,,,,,,,,,,,,,
1258181,,,,,,,,,,,,,,,,0,323001|1800001,58|58,,1|1,,,,,,,,,,,,,,,,
1258182,,,,,,,,,,,,,,,,0,323001|1800001,72|72,,1|1,,,,,,,,,,,,,,,,
1258183,,,,,,,,,,,,,,,,0,323001|1800001,96|96,,1|1,,,,,,,,,,,,,,,,
1258184,,,,,,,,,,,,,,,,0,323001|1800001|1000006,144|144|1,,1|1|1,,,,,,,,,,,,,,,,
1258185,,,,,,,,,,,,,,,,0,3610009|550001,40|4,,1|1,,,,,,,,,,,,,,,,
1258186,,,,,,,,,,,,,,,,0,3610009|550001,48|6,,1|1,,,,,,,,,,,,,,,,
1258187,,,,,,,,,,,,,,,,0,3610009|550001,60|8,,1|1,,,,,,,,,,,,,,,,
1258188,,,,,,,,,,,,,,,,0,3610009|550001,80|10,,1|1,,,,,,,,,,,,,,,,
1258189,,,,,,,,,,,,,,,,0,3610009|550001|1000006,120|15|1,,1|1|1,,,,,,,,,,,,,,,,
1258190,,,,,,,,,,,,,,,,0,300001|310001|3300001,72|72|1,,1|1|1,,,,,,,,,,,,,,,,
1258191,,,,,,,,,,,,,,,,0,300001|310001|3300001,86|86|2,,1|1|1,,,,,,,,,,,,,,,,
1258192,,,,,,,,,,,,,,,,0,300001|310001|3300001,108|108|3,,1|1|1,,,,,,,,,,,,,,,,
1258193,,,,,,,,,,,,,,,,0,300001|310001|3300001,144|144|4,,1|1|1,,,,,,,,,,,,,,,,
1258194,,,,,,,,,,,,,,,,0,300001|310001|3300001,216|216|5,,1|1|1,,,,,,,,,,,,,,,,
1258195,,,,,,,,,,,,,,,,0,320001|301001|311001,72|72|72,,1|1|1,,,,,,,,,,,,,,,,
1258196,,,,,,,,,,,,,,,,0,320001|301001|311001,86|86|86,,1|1|1,,,,,,,,,,,,,,,,
1258197,,,,,,,,,,,,,,,,0,320001|301001|311001,108|108|108,,1|1|1,,,,,,,,,,,,,,,,
1258198,,,,,,,,,,,,,,,,0,320001|301001|311001,144|144|144,,1|1|1,,,,,,,,,,,,,,,,
1258199,,,,,,,,,,,,,,,,0,320001|301001|311001,216|216|216,,1|1|1,,,,,,,,,,,,,,,,
1258200,,,,,,,,,,,,,,,,0,321001|302001|312001,72|72|72,,1|1|1,,,,,,,,,,,,,,,,
1258201,,,,,,,,,,,,,,,,0,321001|302001|312001,86|86|86,,1|1|1,,,,,,,,,,,,,,,,
1258202,,,,,,,,,,,,,,,,0,321001|302001|312001,108|108|108,,1|1|1,,,,,,,,,,,,,,,,
1258203,,,,,,,,,,,,,,,,0,321001|302001|312001,144|144|144,,1|1|1,,,,,,,,,,,,,,,,
1258204,,,,,,,,,,,,,,,,0,321001|302001|312001,216|216|216,,1|1|1,,,,,,,,,,,,,,,,
1258205,,,,,,,,,,,,,,,,0,322001|303001|313001,72|72|72,,1|1|1,,,,,,,,,,,,,,,,
1258206,,,,,,,,,,,,,,,,0,322001|303001|313001,86|86|86,,1|1|1,,,,,,,,,,,,,,,,
1258207,,,,,,,,,,,,,,,,0,322001|303001|313001,108|108|108,,1|1|1,,,,,,,,,,,,,,,,
1258208,,,,,,,,,,,,,,,,0,322001|303001|313001,144|144|144,,1|1|1,,,,,,,,,,,,,,,,
1258209,,,,,,,,,,,,,,,,0,322001|303001|313001,216|216|216,,1|1|1,,,,,,,,,,,,,,,,
1258210,,,,,,,,,,,,,,,,0,1700011|3300001,5|1,,1|1,,,,,,,,,,,,,,,,
1258211,,,,,,,,,,,,,,,,0,1700011|3300001,6|2,,1|1,,,,,,,,,,,,,,,,
1258212,,,,,,,,,,,,,,,,0,1700011|3300001,8|3,,1|1,,,,,,,,,,,,,,,,
1258213,,,,,,,,,,,,,,,,0,1700011|3300001,10|4,,1|1,,,,,,,,,,,,,,,,
1258214,,,,,,,,,,,,,,,,0,1700011|3300001,20|5,,1|1,,,,,,,,,,,,,,,,
1258215,,,,,,,,,,,,,,,,0,2200001|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258216,,,,,,,,,,,,,,,,0,2200007|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258217,,,,,,,,,,,,,,,,0,2200013|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258218,,,,,,,,,,,,,,,,0,2200003|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258219,,,,,,,,,,,,,,,,0,2200009|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258220,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258221,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258222,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258223,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258224,,,,,,,,,,,,,,,,0,39200519|2400005,2|1,,1|1,,,,,,,,,,,,,,,,
1258225,,,,,,,,,,,,,,,,0,2300003|2400005,1|1,,1|1,,,,,,,,,,,,,,,,
1258226,,,,,,,,,,,,,,,,0,99910001|99910101,15|60,,1|1,,,,,,,,,,,,,,,,
1258227,,,,,,,,,,,,,,,,0,99910001|99910101,18|72,,1|1,,,,,,,,,,,,,,,,
1258228,,,,,,,,,,,,,,,,0,99910001|99910101,23|90,,1|1,,,,,,,,,,,,,,,,
1258229,,,,,,,,,,,,,,,,0,99910001|99910101,30|120,,1|1,,,,,,,,,,,,,,,,
1258230,,,,,,,,,,,,,,,,0,99910001|99910101,45|180,,1|1,,,,,,,,,,,,,,,,
1258231,,,,,,,,,,,,,,,,0,2800000,3,,1,,,,,,,,,,,,,,,,
1258232,,,,,,,,,,,,,,,,0,2800000,5,,1,,,,,,,,,,,,,,,,
1258233,,,,,,,,,,,,,,,,0,2800000,8,,1,,,,,,,,,,,,,,,,
1258234,,,,,,,,,,,,,,,,0,2800001,1,,1,,,,,,,,,,,,,,,,
1258235,,,,,,,,,,,,,,,,0,2800002,1,,1,,,,,,,,,,,,,,,,
1258458,,,,,,,,,,,,,,,,0,323001,120,,1,,,,,,,,,,,,,,,,
1258459,,,,,,,,,,,,,,,,0,323001,144,,1,,,,,,,,,,,,,,,,
1258460,,,,,,,,,,,,,,,,0,323001,168,,1,,,,,,,,,,,,,,,,
1258461,,,,,,,,,,,,,,,,0,323001,192,,1,,,,,,,,,,,,,,,,
1258462,,,,,,,,,,,,,,,,0,323001,240,,1,,,,,,,,,,,,,,,,
1258236,,,,,,,,,,,,,,,,0,323001|1800001,56|56,,1|1,,,,,,,,,,,,,,,,
1258237,,,,,,,,,,,,,,,,0,323001|1800001,67|67,,1|1,,,,,,,,,,,,,,,,
1258238,,,,,,,,,,,,,,,,0,323001|1800001,84|84,,1|1,,,,,,,,,,,,,,,,
1258239,,,,,,,,,,,,,,,,0,323001|1800001,112|112,,1|1,,,,,,,,,,,,,,,,
1258240,,,,,,,,,,,,,,,,0,323001|1800001|1000006,168|168|1,,1|1|1,,,,,,,,,,,,,,,,
1258241,,,,,,,,,,,,,,,,0,3610009|550001,47|4,,1|1,,,,,,,,,,,,,,,,
1258242,,,,,,,,,,,,,,,,0,3610009|550001,56|6,,1|1,,,,,,,,,,,,,,,,
1258243,,,,,,,,,,,,,,,,0,3610009|550001,70|8,,1|1,,,,,,,,,,,,,,,,
1258244,,,,,,,,,,,,,,,,0,3610009|550001,94|10,,1|1,,,,,,,,,,,,,,,,
1258245,,,,,,,,,,,,,,,,0,3610009|550001|1000006,140|15|1,,1|1|1,,,,,,,,,,,,,,,,
1258246,,,,,,,,,,,,,,,,0,300001|310001|3300001,84|84|1,,1|1|1,,,,,,,,,,,,,,,,
1258247,,,,,,,,,,,,,,,,0,300001|310001|3300001,101|101|2,,1|1|1,,,,,,,,,,,,,,,,
1258248,,,,,,,,,,,,,,,,0,300001|310001|3300001,126|126|3,,1|1|1,,,,,,,,,,,,,,,,
1258249,,,,,,,,,,,,,,,,0,300001|310001|3300001,168|168|4,,1|1|1,,,,,,,,,,,,,,,,
1258250,,,,,,,,,,,,,,,,0,300001|310001|3300001,252|252|5,,1|1|1,,,,,,,,,,,,,,,,
1258251,,,,,,,,,,,,,,,,0,320001|301001|311001,84|84|84,,1|1|1,,,,,,,,,,,,,,,,
1258252,,,,,,,,,,,,,,,,0,320001|301001|311001,101|101|101,,1|1|1,,,,,,,,,,,,,,,,
1258253,,,,,,,,,,,,,,,,0,320001|301001|311001,126|126|126,,1|1|1,,,,,,,,,,,,,,,,
1258254,,,,,,,,,,,,,,,,0,320001|301001|311001,168|168|168,,1|1|1,,,,,,,,,,,,,,,,
1258255,,,,,,,,,,,,,,,,0,320001|301001|311001,252|252|252,,1|1|1,,,,,,,,,,,,,,,,
1258256,,,,,,,,,,,,,,,,0,321001|302001|312001,84|84|84,,1|1|1,,,,,,,,,,,,,,,,
1258257,,,,,,,,,,,,,,,,0,321001|302001|312001,101|101|101,,1|1|1,,,,,,,,,,,,,,,,
1258258,,,,,,,,,,,,,,,,0,321001|302001|312001,126|126|126,,1|1|1,,,,,,,,,,,,,,,,
1258259,,,,,,,,,,,,,,,,0,321001|302001|312001,168|168|168,,1|1|1,,,,,,,,,,,,,,,,
1258260,,,,,,,,,,,,,,,,0,321001|302001|312001,252|252|252,,1|1|1,,,,,,,,,,,,,,,,
1258261,,,,,,,,,,,,,,,,0,322001|303001|313001,84|84|84,,1|1|1,,,,,,,,,,,,,,,,
1258262,,,,,,,,,,,,,,,,0,322001|303001|313001,101|101|101,,1|1|1,,,,,,,,,,,,,,,,
1258263,,,,,,,,,,,,,,,,0,322001|303001|313001,126|126|126,,1|1|1,,,,,,,,,,,,,,,,
1258264,,,,,,,,,,,,,,,,0,322001|303001|313001,168|168|168,,1|1|1,,,,,,,,,,,,,,,,
1258265,,,,,,,,,,,,,,,,0,322001|303001|313001,252|252|252,,1|1|1,,,,,,,,,,,,,,,,
1258266,,,,,,,,,,,,,,,,0,1700011|3300001,5|1,,1|1,,,,,,,,,,,,,,,,
1258267,,,,,,,,,,,,,,,,0,1700011|3300001,6|2,,1|1,,,,,,,,,,,,,,,,
1258268,,,,,,,,,,,,,,,,0,1700011|3300001,8|3,,1|1,,,,,,,,,,,,,,,,
1258269,,,,,,,,,,,,,,,,0,1700011|3300001,10|4,,1|1,,,,,,,,,,,,,,,,
1258270,,,,,,,,,,,,,,,,0,1700011|3300001,20|5,,1|1,,,,,,,,,,,,,,,,
1258271,,,,,,,,,,,,,,,,0,2200001|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258272,,,,,,,,,,,,,,,,0,2200007|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258273,,,,,,,,,,,,,,,,0,2200013|2400002,6|5,,1|1,,,,,,,,,,,,,,,,
1258274,,,,,,,,,,,,,,,,0,2200003|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258275,,,,,,,,,,,,,,,,0,2200009|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258276,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258277,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258278,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258279,,,,,,,,,,,,,,,,0,39200520|2400003,3|3,,1|1,,,,,,,,,,,,,,,,
1258280,,,,,,,,,,,,,,,,0,39200519|2400005,2|1,,1|1,,,,,,,,,,,,,,,,
1258281,,,,,,,,,,,,,,,,0,2300003|2400005,1|1,,1|1,,,,,,,,,,,,,,,,
1258282,,,,,,,,,,,,,,,,0,99910001|99910101,15|60,,1|1,,,,,,,,,,,,,,,,
1258283,,,,,,,,,,,,,,,,0,99910001|99910101,18|72,,1|1,,,,,,,,,,,,,,,,
1258284,,,,,,,,,,,,,,,,0,99910001|99910101,23|90,,1|1,,,,,,,,,,,,,,,,
1258285,,,,,,,,,,,,,,,,0,99910001|99910101,30|120,,1|1,,,,,,,,,,,,,,,,
1258286,,,,,,,,,,,,,,,,0,99910001|99910101,45|180,,1|1,,,,,,,,,,,,,,,,
1258287,,,,,,,,,,,,,,,,0,2800000,3,,1,,,,,,,,,,,,,,,,
1258288,,,,,,,,,,,,,,,,0,2800000,5,,1,,,,,,,,,,,,,,,,
1258289,,,,,,,,,,,,,,,,0,2800000,8,,1,,,,,,,,,,,,,,,,
1258290,,,,,,,,,,,,,,,,0,2800001,1,,1,,,,,,,,,,,,,,,,
1258291,,,,,,,,,,,,,,,,0,2800002,1,,1,,,,,,,,,,,,,,,,
1258463,,,,,,,,,,,,,,,,0,323001,120,,1,,,,,,,,,,,,,,,,
1258464,,,,,,,,,,,,,,,,0,323001,144,,1,,,,,,,,,,,,,,,,
1258465,,,,,,,,,,,,,,,,0,323001,168,,1,,,,,,,,,,,,,,,,
1258466,,,,,,,,,,,,,,,,0,323001,192,,1,,,,,,,,,,,,,,,,
1258467,,,,,,,,,,,,,,,,0,323001,240,,1,,,,,,,,,,,,,,,,
1258292,,,,,,,,,,,,,,,,0,323001|1800001,64|64,,1|1,,,,,,,,,,,,,,,,
1258293,,,,,,,,,,,,,,,,0,323001|1800001,77|77,,1|1,,,,,,,,,,,,,,,,
1258294,,,,,,,,,,,,,,,,0,323001|1800001,96|96,,1|1,,,,,,,,,,,,,,,,
1258295,,,,,,,,,,,,,,,,0,323001|1800001,128|128,,1|1,,,,,,,,,,,,,,,,
1258296,,,,,,,,,,,,,,,,0,323001|1800001|1000006,192|192|1,,1|1|1,,,,,,,,,,,,,,,,
1258297,,,,,,,,,,,,,,,,0,3610009|550001,54|4,,1|1,,,,,,,,,,,,,,,,
1258298,,,,,,,,,,,,,,,,0,3610009|550001,64|6,,1|1,,,,,,,,,,,,,,,,
1258299,,,,,,,,,,,,,,,,0,3610009|550001,80|8,,1|1,,,,,,,,,,,,,,,,
1258300,,,,,,,,,,,,,,,,0,3610009|550001,107|10,,1|1,,,,,,,,,,,,,,,,
1258301,,,,,,,,,,,,,,,,0,3610009|550001|1000006,160|15|1,,1|1|1,,,,,,,,,,,,,,,,
1258302,,,,,,,,,,,,,,,,0,300001|310001|3300001,96|96|1,,1|1|1,,,,,,,,,,,,,,,,
1258303,,,,,,,,,,,,,,,,0,300001|310001|3300001,115|115|2,,1|1|1,,,,,,,,,,,,,,,,
1258304,,,,,,,,,,,,,,,,0,300001|310001|3300001,144|144|3,,1|1|1,,,,,,,,,,,,,,,,
1258305,,,,,,,,,,,,,,,,0,300001|310001|3300001,192|192|4,,1|1|1,,,,,,,,,,,,,,,,
1258306,,,,,,,,,,,,,,,,0,300001|310001|3300001,288|288|5,,1|1|1,,,,,,,,,,,,,,,,
1258307,,,,,,,,,,,,,,,,0,320001|301001|311001,96|96|96,,1|1|1,,,,,,,,,,,,,,,,
