id,group_id,level,ele_star,max_level,attr_num,buff_lu,buff_num_lu,buff_h,buff_num_h,buff_k,buff_num_k,name,desc_num,desc,desc_current_1,desc_current_2,desc_2,desc_current_2_1,desc_current_2_2,desc_3,desc_current_3_1,desc_current_3_2,item_id,item_num,coin,unlock_level,condition_science_id,condition_science,condition_science_Lv,icon,icon2,power
4000115,3,115,,310,23013000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,23013000,453000,,,,,,,99910013,857,0.0,,1000115,1;2,110,icon_ElementScience5,bg_item_ElementScience2,22200
4000116,3,116,,310,23466000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,23466000,494000,,,,,,,99910013,858,0.0,,1000116,1;2,110,icon_ElementScience5,bg_item_ElementScience2,22560
4000117,3,117,,310,23960000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,23960000,498000,,,,,,,99910013,874,0.0,,1000117,1;2,110,icon_ElementScience5,bg_item_ElementScience2,22920
4000118,3,118,,310,24458000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,24458000,543000,,,,,,,99910013,876,0.0,,1000118,1;2,110,icon_ElementScience5,bg_item_ElementScience2,23280
4000119,3,119,,310,25001000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,25001000,549000,,,,,,,99910013,892,0.0,,1000119,1;2,110,icon_ElementScience5,bg_item_ElementScience2,23650
4000120,3,120,,310,25550000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,25550000,395000,,,,,,,99910013,893,0.0,,1000120,1;2,110,icon_ElementScience5,bg_item_ElementScience2,24020
4000121,3,121,,310,25945000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,25945000,399000,,,,,,,99910013,894,0.0,,1000121,1;2,120,icon_ElementScience5,bg_item_ElementScience3,24390
4000122,3,122,,310,26344000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,26344000,435000,,,,,,,99910013,895,0.0,,1000122,1;2,120,icon_ElementScience5,bg_item_ElementScience3,24770
4000123,3,123,,310,26779000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,26779000,439000,,,,,,,99910013,896,0.0,,1000123,1;2,120,icon_ElementScience5,bg_item_ElementScience3,25150
4000124,3,124,,310,27218000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,27218000,478000,,,,,,,99910013,898,0.0,,1000124,1;2,120,icon_ElementScience5,bg_item_ElementScience3,25530
4000125,3,125,,310,27696000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,27696000,483000,,,,,,,99910013,911,0.0,,1000125,1;2,120,icon_ElementScience5,bg_item_ElementScience3,25920
4000126,3,126,,310,28179000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,28179000,526000,,,,,,,99910013,913,0.0,,1000126,1;2,120,icon_ElementScience5,bg_item_ElementScience3,26310
4000127,3,127,,310,28705000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,28705000,531000,,,,,,,99910013,929,0.0,,1000127,1;2,120,icon_ElementScience5,bg_item_ElementScience3,26700
4000128,3,128,,310,29236000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,29236000,579000,,,,,,,99910013,931,0.0,,1000128,1;2,120,icon_ElementScience5,bg_item_ElementScience3,27100
4000129,3,129,,310,29815000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,29815000,585000,,,,,,,99910013,948,0.0,,1000129,1;2,120,icon_ElementScience5,bg_item_ElementScience3,27500
4000130,3,130,,310,30400000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,30400000,619000,,,,,,,99910013,949,0.0,,1000130,1;2,120,icon_ElementScience5,bg_item_ElementScience3,27900
4000131,3,131,,310,31019000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,31019000,625000,,,,,,,99910013,1140,0.0,,1000131,1;2,130,icon_ElementScience5,bg_item_ElementScience3,28310
4000132,3,132,,310,31644000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,31644000,682000,,,,,,,99910013,1141,0.0,,1000132,1;2,130,icon_ElementScience5,bg_item_ElementScience3,28720
4000133,3,133,,310,32326000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,32326000,688000,,,,,,,99910013,1163,0.0,,1000133,1;2,130,icon_ElementScience5,bg_item_ElementScience3,29140
4000134,3,134,,310,33014000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,33014000,749000,,,,,,,99910013,1165,0.0,,1000134,1;2,130,icon_ElementScience5,bg_item_ElementScience3,29560
4000135,3,135,,310,33763000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,33763000,757000,,,,,,,99910013,1186,0.0,,1000135,1;2,130,icon_ElementScience5,bg_item_ElementScience3,29980
4000136,3,136,,310,34520000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,34520000,824000,,,,,,,99910013,1188,0.0,,1000136,1;2,130,icon_ElementScience5,bg_item_ElementScience3,30410
4000137,3,137,,310,35344000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,35344000,833000,,,,,,,99910013,1210,0.0,,1000137,1;2,130,icon_ElementScience5,bg_item_ElementScience3,30840
4000138,3,138,,310,36177000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,36177000,907000,,,,,,,99910013,1212,0.0,,1000138,1;2,130,icon_ElementScience5,bg_item_ElementScience3,31270
4000139,3,139,,310,37084000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,37084000,916000,,,,,,,99910013,1214,0.0,,1000139,1;2,130,icon_ElementScience5,bg_item_ElementScience3,31710
4000140,3,140,,310,38000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,38000000,713000,,,,,,,99910013,1217,0.0,,1000140,1;2,130,icon_ElementScience5,bg_item_ElementScience3,32150
4000141,3,141,,310,38713000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,38713000,720000,,,,,,,99910013,1219,0.0,,1000141,1;2,140,icon_ElementScience5,bg_item_ElementScience3,32590
4000142,3,142,,310,39433000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,39433000,784000,,,,,,,99910013,1222,0.0,,1000142,1;2,140,icon_ElementScience5,bg_item_ElementScience3,33040
4000143,3,143,,310,40217000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,40217000,792000,,,,,,,99910013,1228,0.0,,1000143,1;2,140,icon_ElementScience5,bg_item_ElementScience3,33490
4000144,3,144,,310,41009000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,41009000,863000,,,,,,,99910013,1230,0.0,,1000144,1;2,140,icon_ElementScience5,bg_item_ElementScience3,33950
4000145,3,145,,310,41872000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,41872000,871000,,,,,,,99910013,1253,0.0,,1000145,1;2,140,icon_ElementScience5,bg_item_ElementScience3,34410
4000146,3,146,,310,42743000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,42743000,950000,,,,,,,99910013,1255,0.0,,1000146,1;2,140,icon_ElementScience5,bg_item_ElementScience3,34870
4000147,3,147,,310,43693000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,43693000,958000,,,,,,,99910013,1278,0.0,,1000147,1;2,140,icon_ElementScience5,bg_item_ElementScience3,35340
4000148,3,148,,310,44651000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,44651000,1044000,,,,,,,99910013,1280,0.0,,1000148,1;2,140,icon_ElementScience5,bg_item_ElementScience3,35810
4000149,3,149,,310,45695000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,45695000,1055000,,,,,,,99910013,1283,0.0,,1000149,1;2,140,icon_ElementScience5,bg_item_ElementScience3,36280
4000150,3,150,,310,46750000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,46750000,957000,,,,,,,99910013,1285,0.0,,1000150,1;2,140,icon_ElementScience5,bg_item_ElementScience3,36760
4000151,3,151,,310,47707000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,47707000,967000,,,,,,,99910013,1288,0.0,,1000151,1;2,150,icon_ElementScience5,bg_item_ElementScience3,37240
4000152,3,152,,310,48674000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,48674000,1054000,,,,,,,99910013,1290,0.0,,1000152,1;2,150,icon_ElementScience5,bg_item_ElementScience3,37730
4000153,3,153,,310,49728000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,49728000,1063000,,,,,,,99910013,1294,0.0,,1000153,1;2,150,icon_ElementScience5,bg_item_ElementScience3,38220
4000154,3,154,,310,50791000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,50791000,1159000,,,,,,,99910013,1296,0.0,,1000154,1;2,150,icon_ElementScience5,bg_item_ElementScience3,38710
4000155,3,155,,310,51950000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,51950000,1170000,,,,,,,99910013,1319,0.0,,1000155,1;2,150,icon_ElementScience5,bg_item_ElementScience3,39210
4000156,3,156,,310,53120000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,53120000,1275000,,,,,,,99910013,1322,0.0,,1000156,1;2,150,icon_ElementScience5,bg_item_ElementScience3,39710
4000157,3,157,,310,54395000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,54395000,1287000,,,,,,,99910013,1345,0.0,,1000157,1;2,150,icon_ElementScience5,bg_item_ElementScience3,40210
4000158,3,158,,310,55682000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,55682000,1402000,,,,,,,99910013,1349,0.0,,1000158,1;2,150,icon_ElementScience5,bg_item_ElementScience3,40720
4000159,3,159,,310,57084000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,57084000,1416000,,,,,,,99910013,1352,0.0,,1000159,1;2,150,icon_ElementScience5,bg_item_ElementScience3,41230
4000160,3,160,,310,58500000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,58500000,855000,,,,,,,99910013,1356,0.0,,1000160,1;2,150,icon_ElementScience5,bg_item_ElementScience3,41750
4000161,3,161,,310,59355000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,59355000,864000,,,,,,,99910013,1360,0.0,,1000161,1;2,160,icon_ElementScience5,bg_item_ElementScience3,42270
4000162,3,162,,310,60219000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,60219000,942000,,,,,,,99910013,1361,0.0,,1000162,1;2,160,icon_ElementScience5,bg_item_ElementScience3,42790
4000163,3,163,,310,61161000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,61161000,950000,,,,,,,99910013,1374,0.0,,1000163,1;2,160,icon_ElementScience5,bg_item_ElementScience3,43320
4000164,3,164,,310,62111000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,62111000,1036000,,,,,,,99910013,1375,0.0,,1000164,1;2,160,icon_ElementScience5,bg_item_ElementScience3,43850
4000165,3,165,,310,63147000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,63147000,1045000,,,,,,,99910013,1387,0.0,,1000165,1;2,160,icon_ElementScience5,bg_item_ElementScience3,44390
4000166,3,166,,310,64192000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,64192000,1139000,,,,,,,99910013,1388,0.0,,1000166,1;2,160,icon_ElementScience5,bg_item_ElementScience3,44930
4000167,3,167,,310,65331000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,65331000,1150000,,,,,,,99910013,1402,0.0,,1000167,1;2,160,icon_ElementScience5,bg_item_ElementScience3,45470
4000168,3,168,,310,66481000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,66481000,1253000,,,,,,,99910013,1403,0.0,,1000168,1;2,160,icon_ElementScience5,bg_item_ElementScience3,46020
4000169,3,169,,310,67734000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,67734000,1266000,,,,,,,99910013,1415,0.0,,1000169,1;2,160,icon_ElementScience5,bg_item_ElementScience3,46570
4000170,3,170,,310,69000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,69000000,1151000,,,,,,,99910013,1416,0.0,,1000170,1;2,160,icon_ElementScience5,bg_item_ElementScience3,47130
4000171,3,171,,310,70151000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,70151000,1162000,,,,,,,99910013,1426,0.0,,1000171,1;2,170,icon_ElementScience5,bg_item_ElementScience3,47690
4000172,3,172,,310,71313000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,71313000,1267000,,,,,,,99910013,1427,0.0,,1000172,1;2,170,icon_ElementScience5,bg_item_ElementScience3,48250
4000173,3,173,,310,72580000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,72580000,1278000,,,,,,,99910013,1440,0.0,,1000173,1;2,170,icon_ElementScience5,bg_item_ElementScience3,48820
4000174,3,174,,310,73858000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,73858000,1393000,,,,,,,99910013,1441,0.0,,1000174,1;2,170,icon_ElementScience5,bg_item_ElementScience3,49390
4000175,3,175,,310,75251000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,75251000,1407000,,,,,,,99910013,1454,0.0,,1000175,1;2,170,icon_ElementScience5,bg_item_ElementScience3,49970
4000176,3,176,,310,76658000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,76658000,1532000,,,,,,,99910013,1456,0.0,,1000176,1;2,170,icon_ElementScience5,bg_item_ElementScience3,50550
4000177,3,177,,310,78190000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,78190000,1547000,,,,,,,99910013,1469,0.0,,1000177,1;2,170,icon_ElementScience5,bg_item_ElementScience3,51140
4000178,3,178,,310,79737000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,79737000,1686000,,,,,,,99910013,1470,0.0,,1000178,1;2,170,icon_ElementScience5,bg_item_ElementScience3,51730
4000179,3,179,,310,81423000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,81423000,1702000,,,,,,,99910013,1483,0.0,,1000179,1;2,170,icon_ElementScience5,bg_item_ElementScience3,52320
4000180,3,180,,310,83125000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,83125000,1412000,,,,,,,99910013,1484,0.0,,1000180,1;2,170,icon_ElementScience5,bg_item_ElementScience3,52920
4000181,3,181,,310,84537000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,84537000,1425000,,,,,,,99910013,1848,1.97722934574636e+18,,1000181,1;2,180,icon_ElementScience5,bg_item_ElementScience4,53520
4000182,3,182,,310,85962000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,85962000,1554000,,,,,,,99910013,1849,1.97889368021247e+18,,1000182,1;2,180,icon_ElementScience5,bg_item_ElementScience4,54130
4000183,3,183,,310,87516000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,87516000,1568000,,,,,,,99910013,1866,1.99720135933975e+18,,1000183,1;2,180,icon_ElementScience5,bg_item_ElementScience4,54740
4000184,3,184,,310,89084000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,89084000,1709000,,,,,,,99910013,1868,1.99886569380587e+18,,1000184,1;2,180,icon_ElementScience5,bg_item_ElementScience4,55350
4000185,3,185,,310,90793000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,90793000,1725000,,,,,,,99910013,1885,2.01717337293315e+18,,1000185,1;2,180,icon_ElementScience5,bg_item_ElementScience4,55970
4000186,3,186,,310,92518000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,92518000,1879000,,,,,,,99910013,1886,2.01883770739927e+18,,1000186,1;2,180,icon_ElementScience5,bg_item_ElementScience4,56590
4000187,3,187,,310,94397000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,94397000,1898000,,,,,,,99910013,1903,2.03714538652655e+18,,1000187,1;2,180,icon_ElementScience5,bg_item_ElementScience4,57220
4000188,3,188,,310,96295000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,96295000,2067000,,,,,,,99910013,1906,2.03880972099267e+18,,1000188,1;2,180,icon_ElementScience5,bg_item_ElementScience4,57850
4000189,3,189,,310,98362000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,98362000,1638000,,,,,,,99910013,1922,2.05711740011995e+18,,1000189,1;2,180,icon_ElementScience5,bg_item_ElementScience4,58490
4000190,3,190,,310,100000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,100000000,2000000,,,,,,,99910013,1925,2.05878173458606e+18,,1000190,1;2,180,icon_ElementScience5,bg_item_ElementScience4,59130
4000191,3,191,,310,102000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,102000000,1000000,,,,,,,99910013,1928,3.69970719890241e+18,,1000191,1;2,190,icon_ElementScience5,bg_item_ElementScience4,59770
4000192,3,192,,310,103000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,103000000,2000000,,,,,,,99910013,1931,3.70210960617442e+18,,1000192,1;2,190,icon_ElementScience5,bg_item_ElementScience4,60420
4000193,3,193,,310,105000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,105000000,2000000,,,,,,,99910013,1949,3.73574330798263e+18,,1000193,1;2,190,icon_ElementScience5,bg_item_ElementScience4,61070
4000194,3,194,,310,107000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,107000000,2000000,,,,,,,99910013,1950,3.74054812252665e+18,,1000194,1;2,190,icon_ElementScience5,bg_item_ElementScience4,61730
4000195,3,195,,310,109000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,109000000,2000000,,,,,,,99910013,1968,3.77418182433486e+18,,1000195,1;2,190,icon_ElementScience5,bg_item_ElementScience4,62390
4000196,3,196,,310,111000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,111000000,2000000,,,,,,,99910013,1969,3.77658423160687e+18,,1000196,1;2,190,icon_ElementScience5,bg_item_ElementScience4,63060
4000197,3,197,,310,113000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,113000000,2000000,,,,,,,99910013,1987,3.81021793341508e+18,,1000197,1;2,190,icon_ElementScience5,bg_item_ElementScience4,63730
4000198,3,198,,310,115000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,115000000,2000000,,,,,,,99910013,1990,3.81502274795911e+18,,1000198,1;2,190,icon_ElementScience5,bg_item_ElementScience4,64410
4000199,3,199,,310,117000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,117000000,3000000,,,,,,,99910013,2008,3.84865644976731e+18,,1000199,1;2,190,icon_ElementScience5,bg_item_ElementScience4,65090
4000200,3,200,,310,120000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,120000000,1000000,,,,,,,99910013,2009,3.85346126431134e+18,,1000200,1;2,190,icon_ElementScience5,bg_item_ElementScience4,65770
4000201,3,201,,310,121000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,121000000,2000000,,,,,,,99910013,2010,8.76087616815132e+18,,1000201,1;2,200,icon_ElementScience5,bg_item_ElementScience4,66460
4000202,3,202,,310,123000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,123000000,2000000,,,,,,,99910013,2012,8.77177956101771e+18,,1000202,1;2,200,icon_ElementScience5,bg_item_ElementScience4,67150
4000203,3,203,,310,125000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,125000000,1000000,,,,,,,99910013,2030,8.8535550075157e+18,,1000203,1;2,200,icon_ElementScience5,bg_item_ElementScience4,67850
4000204,3,204,,310,126000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,126000000,2000000,,,,,,,99910013,2033,8.8590067039489e+18,,1000204,1;2,200,icon_ElementScience5,bg_item_ElementScience4,68550
4000205,3,205,,310,128000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,128000000,2000000,,,,,,,99910013,2051,8.94078215044689e+18,,1000205,1;2,200,icon_ElementScience5,bg_item_ElementScience4,69260
4000206,3,206,,310,130000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,130000000,3000000,,,,,,,99910013,2053,8.94623384688009e+18,,1000206,1;2,200,icon_ElementScience5,bg_item_ElementScience4,69970
4000207,3,207,,310,133000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,133000000,2000000,,,,,,,99910013,2071,9.02800929337808e+18,,1000207,1;2,200,icon_ElementScience5,bg_item_ElementScience4,70690
4000208,3,208,,310,135000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,135000000,2000000,,,,,,,99910013,2074,9.03891268624448e+18,,1000208,1;2,200,icon_ElementScience5,bg_item_ElementScience4,71410
4000209,3,209,,310,137000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,137000000,3000000,,,,,,,99910013,2076,9.12068813274247e+18,,1000209,1;2,200,icon_ElementScience5,bg_item_ElementScience4,72140
4000210,3,210,,310,140000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,140000000,2000000,,,,,,,99910013,2078,9.12613982917567e+18,,1000210,1;2,200,icon_ElementScience5,bg_item_ElementScience4,72870
4000211,3,211,,310,142000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,142000000,2000000,,,,,,,99910013,2081,1.69844837057657e+19,,1000211,1;2,210,icon_ElementScience5,bg_item_ElementScience4,73600
4000212,3,212,,310,144000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,144000000,2000000,,,,,,,99910013,2083,1.70047636863099e+19,,1000212,1;2,210,icon_ElementScience5,bg_item_ElementScience4,74340
4000213,3,213,,310,146000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,146000000,2000000,,,,,,,99910013,2086,1.71568635403914e+19,,1000213,1;2,210,icon_ElementScience5,bg_item_ElementScience4,75080
4000214,3,214,,310,148000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,148000000,3000000,,,,,,,99910013,2114,1.71771435209356e+19,,1000214,1;2,210,icon_ElementScience5,bg_item_ElementScience4,75830
4000215,3,215,,310,151000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,151000000,2000000,,,,,,,99910013,2134,1.73292433750171e+19,,1000215,1;2,210,icon_ElementScience5,bg_item_ElementScience4,76580
4000216,3,216,,310,153000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,153000000,3000000,,,,,,,99910013,2136,1.73495233555613e+19,,1000216,1;2,210,icon_ElementScience5,bg_item_ElementScience4,77340
4000217,3,217,,310,156000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,156000000,3000000,,,,,,,99910013,2155,1.75016232096428e+19,,1000217,1;2,210,icon_ElementScience5,bg_item_ElementScience4,78100
4000218,3,218,,310,159000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,159000000,2000000,,,,,,,99910013,2156,1.7521903190187e+19,,1000218,1;2,210,icon_ElementScience5,bg_item_ElementScience4,78870
4000219,3,219,,310,161000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,161000000,4000000,,,,,,,99910013,2177,1.75421831707311e+19,,1000219,1;2,210,icon_ElementScience5,bg_item_ElementScience4,79640
4000220,3,220,,310,165000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,165000000,2000000,,,,,,,99910013,2178,1.75624631512753e+19,,1000220,1;2,210,icon_ElementScience5,bg_item_ElementScience4,80420
4000221,3,221,,310,167000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,167000000,2000000,,,,,,,99910013,2179,4.17821544223791e+19,,1000221,1;2,220,icon_ElementScience5,bg_item_ElementScience4,81200
4000222,3,222,,310,169000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,169000000,2000000,,,,,,,99910013,2180,4.18303460653115e+19,,1000222,1;2,220,icon_ElementScience5,bg_item_ElementScience4,81990
4000223,3,223,,310,171000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,171000000,3000000,,,,,,,99910013,2195,4.18785377082439e+19,,1000223,1;2,220,icon_ElementScience5,bg_item_ElementScience4,82780
4000224,3,224,,310,174000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,174000000,3000000,,,,,,,99910013,2196,4.24568374234325e+19,,1000224,1;2,220,icon_ElementScience5,bg_item_ElementScience4,83580
4000225,3,225,,310,177000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,177000000,2000000,,,,,,,99910013,2216,4.28423705668916e+19,,1000225,1;2,220,icon_ElementScience5,bg_item_ElementScience4,84380
4000226,3,226,,310,179000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,179000000,3000000,,,,,,,99910013,2219,4.2890562209824e+19,,1000226,1;2,220,icon_ElementScience5,bg_item_ElementScience4,85190
4000227,3,227,,310,182000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,182000000,3000000,,,,,,,99910013,2238,4.32760953532831e+19,,1000227,1;2,220,icon_ElementScience5,bg_item_ElementScience4,86000
4000228,3,228,,310,185000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,185000000,4000000,,,,,,,99910013,2240,4.33001911747493e+19,,1000228,1;2,220,icon_ElementScience5,bg_item_ElementScience4,86820
4000229,3,229,,310,189000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,189000000,3000000,,,,,,,99910013,2261,4.37098201396746e+19,,1000229,1;2,220,icon_ElementScience5,bg_item_ElementScience4,87640
4000230,3,230,,310,192000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,192000000,3000000,,,,,,,99910013,2263,4.37339159611408e+19,,1000230,1;2,220,icon_ElementScience5,bg_item_ElementScience4,88460
4000231,3,231,,310,195000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,195000000,2000000,,,,,,,99910013,2550,8.58227176777445e+19,,1000231,1;2,230,icon_ElementScience5,bg_item_ElementScience4,89290
4000232,3,232,,310,197000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,197000000,3000000,,,,,,,99910013,2554,8.58699768835142e+19,,1000232,1;2,230,icon_ElementScience5,bg_item_ElementScience4,90120
4000233,3,233,,310,200000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,200000000,3000000,,,,,,,99910013,2576,8.64370873527504e+19,,1000233,1;2,230,icon_ElementScience5,bg_item_ElementScience4,90960
4000234,3,234,,310,203000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,203000000,3000000,,,,,,,99910013,2579,8.64843465585201e+19,,1000234,1;2,230,icon_ElementScience5,bg_item_ElementScience4,91800
4000235,3,235,,310,206000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,206000000,4000000,,,,,,,99910013,2602,8.72877530566047e+19,,1000235,1;2,230,icon_ElementScience5,bg_item_ElementScience4,92650
4000236,3,236,,310,210000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,210000000,3000000,,,,,,,99910013,2604,8.73822714681441e+19,,1000236,1;2,230,icon_ElementScience5,bg_item_ElementScience4,93500
4000237,3,237,,310,213000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,213000000,4000000,,,,,,,99910013,2628,8.8138418760459e+19,,1000237,1;2,230,icon_ElementScience5,bg_item_ElementScience4,94360
4000238,3,238,,310,217000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,217000000,4000000,,,,,,,99910013,2630,8.82329371719984e+19,,1000238,1;2,230,icon_ElementScience5,bg_item_ElementScience4,95220
4000239,3,239,,310,221000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,221000000,4000000,,,,,,,99910013,2654,8.9036343670083e+19,,1000239,1;2,230,icon_ElementScience5,bg_item_ElementScience4,96090
4000240,3,240,,310,225000000.0,,,,,,,Plasma (Basic),1,ATK of Plasma increase,225000000,3000000,,,,,,,99910013,2657,8.91308620816224e+19,,1000240,1;2,230,icon_ElementScience5,bg_item_ElementScience4,96960
