id,mission_name,order,condition,condition_id,condition_num,reward_id,icon,discription,tip_text,guide_group,previous_quest,reward_multiple,extra_reward,extra_reward_share,key_name,guide_group_v1,switch_monster_v2_show,switch_not_show,level
20032,Unlock Tech Lv.{1} [{0}].,36900,107,330037,1.0,4120502,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20033,Unlock Tech Lv.{1} [{0}].,37900,107,330038,1.0,4120503,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20034,Unlock Tech Lv.{1} [{0}].,38900,107,330039,1.0,4120504,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20035,Unlock Tech Lv.{1} [{0}].,39900,107,330040,1.0,4120505,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20036,Unlock Tech Lv.{1} [{0}].,40900,107,330041,1.0,4120506,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20037,Unlock Tech Lv.{1} [{0}].,41900,107,330042,1.0,4120507,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20038,Unlock Tech Lv.{1} [{0}].,42900,107,330043,1.0,4120508,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20039,Unlock Tech Lv.{1} [{0}].,43900,107,330044,1.0,4120509,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20040,Unlock Tech Lv.{1} [{0}].,44900,107,330045,1.0,4120510,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20041,Unlock Tech Lv.{1} [{0}].,45900,107,330046,1.0,4120511,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20042,Unlock Tech Lv.{1} [{0}].,46900,107,330047,1.0,4120512,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20043,Unlock Tech Lv.{1} [{0}].,47900,107,330048,1.0,4120513,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20044,Unlock Tech Lv.{1} [{0}].,48900,107,330049,1.0,4120514,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20045,Unlock Tech Lv.{1} [{0}].,49900,107,330050,1.0,4120515,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20046,Unlock Tech Lv.{1} [{0}].,6101,107,320006,1.0,4120516,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20047,Unlock Tech Lv.{1} [{0}].,7211,107,320007,1.0,4120517,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20048,Unlock Tech Lv.{1} [{0}].,8211,107,320008,1.0,4120518,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20049,Unlock Tech Lv.{1} [{0}].,9211,107,320009,1.0,4120519,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20050,Unlock Tech Lv.{1} [{0}].,10211,107,320010,1.0,4120520,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20051,Unlock Tech Lv.{1} [{0}].,11211,107,320011,1.0,4120521,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20052,Unlock Tech Lv.{1} [{0}].,12211,107,320012,1.0,4120522,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20053,Unlock Tech Lv.{1} [{0}].,13211,107,320013,1.0,4120523,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20054,Unlock Tech Lv.{1} [{0}].,14211,107,320014,1.0,4120524,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20055,Unlock Tech Lv.{1} [{0}].,15211,107,320015,1.0,4120525,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20056,Unlock Tech Lv.{1} [{0}].,16211,107,320016,1.0,4120526,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20057,Unlock Tech Lv.{1} [{0}].,17211,107,320017,1.0,4120527,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20058,Unlock Tech Lv.{1} [{0}].,18211,107,320018,1.0,4120528,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20059,Unlock Tech Lv.{1} [{0}].,19211,107,320019,1.0,4120529,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20060,Unlock Tech Lv.{1} [{0}].,20211,107,320020,1.0,4120530,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20061,Unlock Tech Lv.{1} [{0}].,21211,107,320021,1.0,4120531,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20062,Unlock Tech Lv.{1} [{0}].,22211,107,320022,1.0,4120532,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20063,Unlock Tech Lv.{1} [{0}].,23211,107,320023,1.0,4120533,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20064,Unlock Tech Lv.{1} [{0}].,24211,107,320024,1.0,4120534,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20065,Unlock Tech Lv.{1} [{0}].,25211,107,320025,1.0,4120535,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20066,Unlock Tech Lv.{1} [{0}].,26211,107,320026,1.0,4120536,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20067,Unlock Tech Lv.{1} [{0}].,27211,107,320027,1.0,4120537,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20068,Unlock Tech Lv.{1} [{0}].,28211,107,320028,1.0,4120538,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20069,Unlock Tech Lv.{1} [{0}].,29211,107,320029,1.0,4120539,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20070,Unlock Tech Lv.{1} [{0}].,30211,107,320030,1.0,4120540,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20071,Unlock Tech Lv.{1} [{0}].,31211,107,320031,1.0,4120541,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20072,Unlock Tech Lv.{1} [{0}].,32211,107,320032,1.0,4120542,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20073,Unlock Tech Lv.{1} [{0}].,33211,107,320033,1.0,4120543,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20074,Unlock Tech Lv.{1} [{0}].,34211,107,320034,1.0,4120544,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20075,Unlock Tech Lv.{1} [{0}].,35211,107,320035,1.0,4120545,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20076,Unlock Tech Lv.{1} [{0}].,36211,107,320036,1.0,4120546,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20077,Unlock Tech Lv.{1} [{0}].,37211,107,320037,1.0,4120547,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20078,Unlock Tech Lv.{1} [{0}].,38211,107,320038,1.0,4120548,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20079,Unlock Tech Lv.{1} [{0}].,39211,107,320039,1.0,4120549,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20080,Unlock Tech Lv.{1} [{0}].,40211,107,320040,1.0,4120550,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20081,Unlock Tech Lv.{1} [{0}].,41211,107,320041,1.0,4120551,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20082,Unlock Tech Lv.{1} [{0}].,42211,107,320042,1.0,4120552,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20083,Unlock Tech Lv.{1} [{0}].,43211,107,320043,1.0,4120553,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20084,Unlock Tech Lv.{1} [{0}].,44211,107,320044,1.0,4120554,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20085,Unlock Tech Lv.{1} [{0}].,45211,107,320045,1.0,4120555,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20086,Unlock Tech Lv.{1} [{0}].,46211,107,320046,1.0,4120556,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20087,Unlock Tech Lv.{1} [{0}].,47211,107,320047,1.0,4120557,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20088,Unlock Tech Lv.{1} [{0}].,48211,107,320048,1.0,4120558,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20089,Unlock Tech Lv.{1} [{0}].,49211,107,320049,1.0,4120559,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20090,Unlock Tech Lv.{1} [{0}].,50211,107,320050,1.0,4120560,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20091,Unlock Tech Lv.{1} [{0}].,7221,107,311006,1.0,4120561,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20092,Unlock Tech Lv.{1} [{0}].,9221,107,311007,1.0,4120562,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20093,Unlock Tech Lv.{1} [{0}].,10221,107,311008,1.0,4120563,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20094,Unlock Tech Lv.{1} [{0}].,11221,107,311009,1.0,4120564,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20095,Unlock Tech Lv.{1} [{0}].,13221,107,311010,1.0,4120565,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20096,Unlock Tech Lv.{1} [{0}].,14221,107,311011,1.0,4120566,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20097,Unlock Tech Lv.{1} [{0}].,15221,107,311012,1.0,4120567,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20098,Unlock Tech Lv.{1} [{0}].,16221,107,311013,1.0,4120568,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20099,Unlock Tech Lv.{1} [{0}].,17221,107,311014,1.0,4120569,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20100,Unlock Tech Lv.{1} [{0}].,18221,107,311015,1.0,4120570,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20101,Unlock Tech Lv.{1} [{0}].,19221,107,311016,1.0,4120571,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20102,Unlock Tech Lv.{1} [{0}].,20221,107,311017,1.0,4120572,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20103,Unlock Tech Lv.{1} [{0}].,21221,107,311018,1.0,4120573,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20104,Unlock Tech Lv.{1} [{0}].,22221,107,311019,1.0,4120574,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20105,Unlock Tech Lv.{1} [{0}].,23221,107,311020,1.0,4120575,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20106,Unlock Tech Lv.{1} [{0}].,24221,107,311021,1.0,4120576,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20107,Unlock Tech Lv.{1} [{0}].,25221,107,311022,1.0,4120577,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20108,Unlock Tech Lv.{1} [{0}].,26221,107,311023,1.0,4120578,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20109,Unlock Tech Lv.{1} [{0}].,27221,107,311024,1.0,4120579,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20110,Unlock Tech Lv.{1} [{0}].,28221,107,311025,1.0,4120580,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20111,Unlock Tech Lv.{1} [{0}].,29221,107,311026,1.0,4120581,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20112,Unlock Tech Lv.{1} [{0}].,30221,107,311027,1.0,4120582,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20113,Unlock Tech Lv.{1} [{0}].,31221,107,311028,1.0,4120583,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20114,Unlock Tech Lv.{1} [{0}].,32221,107,311029,1.0,4120584,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20115,Unlock Tech Lv.{1} [{0}].,33221,107,311030,1.0,4120585,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20116,Unlock Tech Lv.{1} [{0}].,34221,107,311031,1.0,4120586,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20117,Unlock Tech Lv.{1} [{0}].,35221,107,311032,1.0,4120587,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20118,Unlock Tech Lv.{1} [{0}].,36221,107,311033,1.0,4120588,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20119,Unlock Tech Lv.{1} [{0}].,37221,107,311034,1.0,4120589,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20120,Unlock Tech Lv.{1} [{0}].,38221,107,311035,1.0,4120590,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20121,Unlock Tech Lv.{1} [{0}].,39221,107,311036,1.0,4120591,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20122,Unlock Tech Lv.{1} [{0}].,40221,107,311037,1.0,4120592,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20123,Unlock Tech Lv.{1} [{0}].,41221,107,311038,1.0,4120593,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20124,Unlock Tech Lv.{1} [{0}].,42221,107,311039,1.0,4120594,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20125,Unlock Tech Lv.{1} [{0}].,43221,107,311040,1.0,4120595,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20126,Unlock Tech Lv.{1} [{0}].,44221,107,311041,1.0,4120596,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20127,Unlock Tech Lv.{1} [{0}].,45221,107,311042,1.0,4120597,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20128,Unlock Tech Lv.{1} [{0}].,46221,107,311043,1.0,4120598,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20129,Unlock Tech Lv.{1} [{0}].,47221,107,311044,1.0,4120599,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20130,Unlock Tech Lv.{1} [{0}].,48221,107,311045,1.0,4120600,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20131,Unlock Tech Lv.{1} [{0}].,49221,107,311046,1.0,4120601,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20132,Unlock Tech Lv.{1} [{0}].,50221,107,311047,1.0,4120602,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20133,Unlock Tech Lv.{1} [{0}].,51221,107,311048,1.0,4120603,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20134,Unlock Tech Lv.{1} [{0}].,52221,107,311049,1.0,4120604,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20135,Unlock Tech Lv.{1} [{0}].,53221,107,311050,1.0,4120605,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20136,Unlock Tech Lv.{1} [{0}].,6231,107,301003,1.0,4120606,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20137,Unlock Tech Lv.{1} [{0}].,7231,107,301004,1.0,4120607,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20138,Unlock Tech Lv.{1} [{0}].,9231,107,301005,1.0,4120608,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20139,Unlock Tech Lv.{1} [{0}].,10231,107,301006,1.0,4120609,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20140,Unlock Tech Lv.{1} [{0}].,12231,107,301007,1.0,4120610,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20141,Unlock Tech Lv.{1} [{0}].,14231,107,301008,1.0,4120611,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20142,Unlock Tech Lv.{1} [{0}].,15231,107,301009,1.0,4120612,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20143,Unlock Tech Lv.{1} [{0}].,16231,107,301010,1.0,4120613,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20144,Unlock Tech Lv.{1} [{0}].,17231,107,301011,1.0,4120614,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20145,Unlock Tech Lv.{1} [{0}].,18231,107,301012,1.0,4120615,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20146,Unlock Tech Lv.{1} [{0}].,19231,107,301013,1.0,4120616,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20147,Unlock Tech Lv.{1} [{0}].,20231,107,301014,1.0,4120617,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20148,Unlock Tech Lv.{1} [{0}].,21231,107,301015,1.0,4120618,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20149,Unlock Tech Lv.{1} [{0}].,22231,107,301016,1.0,4120619,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20150,Unlock Tech Lv.{1} [{0}].,23231,107,301017,1.0,4120620,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20151,Unlock Tech Lv.{1} [{0}].,24231,107,301018,1.0,4120621,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20152,Unlock Tech Lv.{1} [{0}].,25231,107,301019,1.0,4120622,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20153,Unlock Tech Lv.{1} [{0}].,26231,107,301020,1.0,4120623,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20154,Unlock Tech Lv.{1} [{0}].,27231,107,301021,1.0,4120624,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20155,Unlock Tech Lv.{1} [{0}].,28231,107,301022,1.0,4120625,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20156,Unlock Tech Lv.{1} [{0}].,29231,107,301023,1.0,4120626,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20157,Unlock Tech Lv.{1} [{0}].,30231,107,301024,1.0,4120627,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20158,Unlock Tech Lv.{1} [{0}].,31231,107,301025,1.0,4120628,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20159,Unlock Tech Lv.{1} [{0}].,32231,107,301026,1.0,4120629,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20160,Unlock Tech Lv.{1} [{0}].,33231,107,301027,1.0,4120630,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20161,Unlock Tech Lv.{1} [{0}].,34231,107,301028,1.0,4120631,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20162,Unlock Tech Lv.{1} [{0}].,35231,107,301029,1.0,4120632,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20163,Unlock Tech Lv.{1} [{0}].,36231,107,301030,1.0,4120633,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20164,Unlock Tech Lv.{1} [{0}].,37231,107,301031,1.0,4120634,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20165,Unlock Tech Lv.{1} [{0}].,38231,107,301032,1.0,4120635,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20166,Unlock Tech Lv.{1} [{0}].,39231,107,301033,1.0,4120636,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20167,Unlock Tech Lv.{1} [{0}].,40231,107,301034,1.0,4120637,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20168,Unlock Tech Lv.{1} [{0}].,41231,107,301035,1.0,4120638,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20169,Unlock Tech Lv.{1} [{0}].,42231,107,301036,1.0,4120639,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
