id,group,type,type_open,quality,name,name_with_para,desc,para1,para1_v1,para2,overlying_type,bag_type,bag_use,obtain_id,required_level,icon_text,level,effect,last_rounds,icon,icon_harmony,postpone_time,buffSource,max_num,treasurekey_para,item_gain,obtain_id_v1,obtain_id_v2,replace_id,word_suffix,delete_data,end_time,order,special_effects,auto_use,cab_use,probability_use,jump_prop,get_source,para3,ui_route,big_icon_route,undeletable,item_source
39200420,37,2902,,5,item_name39200420,,item_desc39200420,3,3,0,0,3,2,0,1,,1,null,0,image/item/item_39200416,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200421,35,2903,,5,item_name39200421,,item_desc39200421,3,3,0,0,3,2,0,1,,1,null,0,image/item/item_39200417,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200422,11,3103,,5,item_name_39200422,,item_des_39200422,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_39200422,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200423,39200423,17,,5,building_name_47181,,building_desc_47181,9016782,9016782,0,0,3,1,0,1,,1,null,0,image/item/item_39200423,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200250,4200,100,,5,Premium Purchase Event Choice Chest,,Use it to choose from ONE of the following rewards: Orange Shard x40; Blue Material Choice Chest x25; Lv. 5 Rare Skill Choice Chest x1; or 8;000 Gems x1,39200250,39200250,0,0,3,1,0,1,,1,null,0,image/item/item_39200250,,0,,,,,0,0,,,,,400,,,,,,,,,,,
39200505,34,2903,,5,Baking Master Avatar Frame,,Use it to get the Baking Master Avatar Frame (permanent),-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_39200505,,0,,,,,0,0,,,,,,,,0,,,,,,,,
39200506,34,2903,,4,Baking Master Avatar Frame (7 days),,Use it to get the Baking Master Avatar Frame (7 days),7,7,0,0,3,2,0,1,,1,null,0,image/item/item_39200505,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200507,34,2903,,5,Baking Master Avatar Frame (30 days),,Use it to get the Baking Master Avatar Frame (30 days),30,30,0,0,3,2,0,1,,1,null,0,image/item/item_39200505,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200508,39200508,53,,3,Ingredients,,Collect baking ingredients and bake a cake with commanders in your warzone; become a baking master!,0,0,0,0,3,0,0,1,,1,null,0,image/item/item_39200508,,0,,,,,0,0,,,,,,,,0,,,,,,,,
39200509,39200509,53,,3,Baking points,,1:1 converted from ingredients. Use it to share your cake and redeem rewards!,0,0,0,0,3,0,0,1,,1,null,0,image/item/item_39200509,,0,,,,,0,0,,,,,,,,0,,,,,,,,
39200424,56,2901,,5,item_name39200424,,item_desc39200424,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_39200424,,0,,,,,0,0,,,,,,,,,,,,,,,,
1000016,1000000,16,,5,8;000 Gems,,Get 8;000 Gems instantly,8000,8000,0,0,3,1,0,1,8000,1,null,0,image/item/item_1000000,,0,,,,,0,0,,,,,,,,1,,,,,,,,
20213231,3900056,33,,5,Universal Exclusive Skill Shard,,Use it to redeem a skill in the Exclusive Skill Store of your choice.,0,0,11,0,3,5,0,1,,1,null,0,image/item/item_20213231,,0,,,,,0,0,,,,,,,,,,2,,,,,,
1701203,1701203,17,,5,Clown Box,,Our game of hide and seek has just begun!\nPlacing on site: A chance to increase the Dodge of all units; 3% at Lv. 1; and +3% for each level.,1063,1063,0,0,3,1,0,1,,1,null,0,image/item/item_1701203,,0,,,,,0,0,,,,,,,,,,,,,,,,
1701204,1701204,17,,5,Easter Eggs,,Where is the bunny?\nPlacing on site: Army Decreased DMG Taken. 1% at Lv. 1; and +1% for each level.,1064,1064,0,0,3,1,0,1,,1,null,0,image/item/item_1701204,,0,,,,,0,0,,,,,,,,,,,,,,,,
5900016,5900016,4003,,5,Credit,,Use it to increase the Credits of the account,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_5900016,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700311,6801001,33,,3,Dawn Lilies,,Use it to redeem great rewards in the Easter Egg Vendstar Store,0,0,597,0,3,0,0,1,,1,null,0,image/item/item_1700311,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700312,6801001,33,,5,Lily Bouquet,,Use it to redeem rare rewards in the Easter Egg Vendstar Store,0,0,597,0,3,0,0,1,,1,null,0,image/item/item_1700312,,0,,,,,0,0,,,,,,,,,,,,,,,,
2008078,2008078,110,,4,Minecart Speed-up (1h),,Use it to reduce the remaining time of collecting from cart by 1 hour,3600,3600,1,0,3,0,0,1,107056,1,null,0,image/item/item_2008077,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200504,4200,100,,5,SVS Supply Choice Chest,,Use it to choose ONE reward from the following: Odinium (1k) x5; or Orange Universal Shard x3,9017966,9017966,0,0,3,1,0,1,,1,null,0,res:items/item_39200504.png,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200430,3900019,33,,5,item_name39200430,,item_desc39200430,0,0,0,0,3,1,0,1,,1,null,0,image/item/item_39200430,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200431,3900020,17,,5,item_name39200431,,item_desc39200431,9016783|9016784,9016783|9016784,0,0,3,1,0,1,,1,null,0,image/item/item_39200431,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200432,1774000,68,,5,item_name39200432,,item_desc39200432,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_39200432,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200433,57,2901,,5,item_name39200433,,item_desc39200433,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_39200433,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200437,39200437,118,,5,item_name39200437,,item_desc39200437,1774000,1774000,0,0,3,0,0,1,,1,null,0,image/item/item_39200432,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200435,1774000,29,,5,item_name39200435,,item_desc39200435,1,1,1,0,3,1,0,1,,1,null,0,image/item/item_39200432,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200438,38,2902,,5,item_name39200438,,item_desc39200438,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_39200438,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200439,36,2903,,5,item_name39200439,,item_desc39200439,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_39200439,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200440,38,2902,,5,item_name39200440,,item_desc39200440,1,1,0,0,3,2,0,1,,1,null,0,image/item/item_39200438,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200441,36,2903,,5,item_name39200441,,item_desc39200441,1,1,0,0,3,2,0,1,,1,null,0,image/item/item_39200439,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200442,38,2902,,5,item_name39200442,,item_desc39200442,3,3,0,0,3,2,0,1,,1,null,0,image/item/item_39200438,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200443,36,2903,,5,item_name39200443,,item_desc39200443,3,3,0,0,3,2,0,1,,1,null,0,image/item/item_39200439,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200436,1774000,29,,5,item_name39200436,,item_desc39200436,3,3,1,0,3,1,0,1,,1,null,0,image/item/item_39200432,,0,,,,,0,0,,,,,,,,,,,,,,,,
2705819,2705819,2705819,,3,item_name2705819,,item_desc2705819,0,0,0,0,3,0,0,1,,1,null,0,image/item/item_2705819,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200434,12,3103,,5,item_name_39200434,,item_des_39200434,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_39200434,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200444,39200444,17,,5,building_name_4722,,building_desc_4722,9016785,9016785,0,0,3,1,0,1,,1,null,0,image/item/item_39200444,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101242,2121,3101,,5,item_name14101242,,item_desc14101242,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101242,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101243,2122,3101,,5,item_name14101243,,item_desc14101243,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101243,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101244,2123,3101,,5,item_name14101244,,item_desc14101244,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101244,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101245,2124,3101,,5,item_name14101245,,item_desc14101245,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101245,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101246,2125,3101,,5,item_name14101246,,item_desc14101246,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101246,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101247,2126,3101,,5,item_name14101247,,item_desc14101247,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101247,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101248,2127,3101,,5,item_name14101248,,item_desc14101248,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101248,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101249,2128,3101,,5,item_name14101249,,item_desc14101249,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101249,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101250,2129,3101,,5,item_name14101250,,item_desc14101250,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101250,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101251,2130,3101,,5,item_name14101251,,item_desc14101251,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101251,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101252,14101252,3100,,5,item_name14101252,,item_desc14101252,78,78,0,0,3,2,0,1,,1,null,0,image/item/item_14101242,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101253,14101253,3100,,5,item_name14101253,,item_desc14101253,79,79,0,0,3,2,0,1,,1,null,0,image/item/item_14101243,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101254,14101254,3100,,5,item_name14101254,,item_desc14101254,80,80,0,0,3,2,0,1,,1,null,0,image/item/item_14101244,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101255,14101255,3100,,5,item_name14101255,,item_desc14101255,81,81,0,0,3,2,0,1,,1,null,0,image/item/item_14101245,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101256,14101256,3100,,5,item_name14101256,,item_desc14101256,82,82,0,0,3,2,0,1,,1,null,0,image/item/item_14101246,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101257,14101257,3100,,5,item_name14101257,,item_desc14101257,83,83,0,0,3,2,0,1,,1,null,0,image/item/item_14101247,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101258,14101258,3100,,5,item_name14101258,,item_desc14101258,84,84,0,0,3,2,0,1,,1,null,0,image/item/item_14101248,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101259,14101259,3100,,5,item_name14101259,,item_desc14101259,85,85,0,0,3,2,0,1,,1,null,0,image/item/item_14101249,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101260,14101260,3100,,5,item_name14101260,,item_desc14101260,86,86,0,0,3,2,0,1,,1,null,0,image/item/item_14101250,,0,,,,,0,0,,,,,,,,,,,,,,,,
14101261,14101261,3100,,5,item_name14101261,,item_desc14101261,87,87,0,0,3,2,0,1,,1,null,0,image/item/item_14101251,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200499,1774000,29,,5,Flying Castle (permanent),,Use it to get the Flying Castle Base Skin,-1,-1,1,0,3,1,0,1,,1,null,0,image/item/item_39200499,,0,,,,,0,0,,,,,999,,,,,,,,,,,
39200500,55,2901,,5,Magic Ride Queue Skin,,Use it to get the Magic Ride Queue Skin,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_39200500,,0,,,,,0,0,,,,,998,,,,,,,,,,,
39200501,3800000,33,,5,Flying Castle Voucher,,Use it to redeem the Flying Castle Base Skin and other great rewards,0,0,655,0,3,1,0,1,,1,null,0,image/item/item_39200501,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200502,3800000,17,,5,Flying Castle Chest,,Use it to randomly obtain 1 - 9 Skin Voucher(s); with a chance to obtain Components and other rewards.,9017953|9017954,9017953|9017954,0,0,3,1,0,1,,1,null,0,image/item/item_39200502,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200503,29,60,,5,Genie Wish,,Use it to get the Genie Wish Base Decor,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_39200503,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200600,39200600,4004,,5,item_name39200600,,item_des_39200600,0,0,0,0,3,0,0,1,,1,null,0,image/item/item_39200600,,0,,,,,0,0,,,,,,,,,,,,,,,,
20201035,3900056,33,,4,April Limited Voucher,,Get this item by killing Dark Forces and Warhammer-4K during the time-limited event; or by completing radar missions. Use it to redeem Decoration and other rewards in specific events,0,0,0,0,3,1,0,1,,1,null,0,image/item/item_20201003,,0,,,,,0,0,,,,2021-04-18-15-00-00,,,,,,,,,,,,
9992001,9992001,4,,4,Award Certificate,,A recognition of your outstanding contribution; which can be obtained from the Alliance Store; and you can use it for Medal Promotion.,1,1,1,0,2,5,3,1,,1,null,0,image/item/item_9992001,,0,,,,,0,0,,,,,,,,,,8,,,,,,
9992002,9992002,17,,5,Medal Stand,,A record that shows the honors and awards you've received. Add 1 slot to Garage; Dock and Hangar; and +1 for each level.\nMaximum number of stacks: 1,9992002,9992002,0,0,3,1,0,1,,1,null,0,image/item/item_9992002,,0,,,,,0,0,,,,,,,,,,,,,,,,
9992003,37,2903,,5,Combat Merit Avatar Frame,,An award for your Excellent Military Service. Use it to get a permanent Combat Merit Avatar Frame,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_9992003,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200251,4200,100,,5,Multi-functional Combat Chest,,Use it to to choose ONE of the following rewards: Lv. 5 CPNT Chest x3; Orange Universal Shard x2; Green Material Choice Box x5; Odinium (1K) x2; or 400 Gems x1,39200251,39200251,0,0,3,1,0,1,,1,null,0,res:items/item_39200504.png,,0,,,,,0,0,,,,,,,,,,,,,,,,
1000017,1000000,16,,5,400 Gems,,Get 400 Gems instantly,400,400,0,0,3,1,0,1,400,1,null,0,image/item/item_1000000,,0,,,,,0,0,,,,,,,,1,,,,,,,,
2612041,2612012,46,,3,Fahed Skill Shard,,Collect 10 shards to get a Fahed Exclusive Skill.,2611161,2611161,0,0,3,1,0,1,,1,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611161,2611161,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,1,0,3,1,0,1,Lv.1,1,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611162,2611162,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,2,0,3,1,0,1,Lv.2,2,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611163,2611163,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,3,0,3,1,0,1,Lv.3,3,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611164,2611164,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,4,0,3,1,0,1,Lv.4,4,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611165,2611165,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,5,0,3,1,0,1,Lv.5,5,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611166,2611166,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,6,0,3,1,0,1,Lv.6,6,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611167,2611167,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,7,0,3,1,0,1,Lv.7,7,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611168,2611168,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,8,0,3,1,0,1,Lv.8,8,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611169,2611169,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,9,0,3,1,0,1,Lv.9,9,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2611170,2611170,42,,3,Fahed Exclusive Skill,,Increase the skill effect of Fahed's Angry Splash by {0}%.,20640,20640,10,0,3,1,0,1,Lv.10,10,null,0,image/item/item_2611161,,0,,,,,0,0,,,,,,,,,,,,,,,,
2200069,2200069,31,,5,Fahed Shard,,The Hero Shard. Collect 10 Hero Shards to recruit Hero - Fahed. Required for Hero promotions.,120,120,0,0,3,0,0,1,,1,null,0,image/hero_icon/hero_icon120,,0,,,,,0,0,,,,,,,,,,,,,,,,
2010095,3900056,33,,4,April Throb Voucher,,Use it to redeem items in the Time-Limited Redemption event,0,0,0,0,3,0,0,1,,1,null,0,image/item/item_20200215_1,,0,,,,,0,0,,,,2021-04-25-00-00-00,,,,,,,,,,,,
14101262,14101262,3100,,5,item_name14101262,,item_desc14101262,88,88,0,0,3,2,0,1,,1,null,0,image/item/item_14101001,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101263,14101263,3100,,5,item_name14101263,,item_desc14101263,89,89,0,0,3,2,0,1,,1,null,0,image/item/item_14101002,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101264,14101264,3100,,5,item_name14101264,,item_desc14101264,90,90,0,0,3,2,0,1,,1,null,0,image/item/item_14101004,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101265,14101265,3100,,5,item_name14101265,,item_desc14101265,91,91,0,0,3,2,0,1,,1,null,0,image/item/item_14101006,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101266,14101266,3100,,5,item_name14101266,,item_desc14101266,92,92,0,0,3,2,0,1,,1,null,0,image/item/item_14101007,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101267,14101267,3100,,5,item_name14101267,,item_desc14101267,93,93,0,0,3,2,0,1,,1,null,0,image/item/item_14101008,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101268,14101268,3100,,5,item_name14101268,,item_desc14101268,94,94,0,0,3,2,0,1,,1,null,0,image/item/item_14101009,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101269,14101269,3100,,5,item_name14101269,,item_desc14101269,95,95,0,0,3,2,0,1,,1,null,0,image/item/item_14101010,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101270,14101270,3100,,5,item_name14101270,,item_desc14101270,96,96,0,0,3,2,0,1,,1,null,0,image/item/item_14101012,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101271,14101271,3100,,5,item_name14101271,,item_desc14101271,97,97,0,0,3,2,0,1,,1,null,0,image/item/item_14101015,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101272,14101272,3100,,5,item_name14101272,,item_desc14101272,98,98,0,0,3,2,0,1,,1,null,0,image/item/item_14101017,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101273,14101273,3100,,5,item_name14101273,,item_desc14101273,99,99,0,0,3,2,0,1,,1,null,0,image/item/item_14101019,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101274,14101274,3100,,5,item_name14101274,,item_desc14101274,100,100,0,0,3,2,0,1,,1,null,0,image/item/item_14101031,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101275,14101275,3100,,5,item_name14101275,,item_desc14101275,101,101,0,0,3,2,0,1,,1,null,0,image/item/item_14101032,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101276,14101276,3100,,5,item_name14101276,,item_desc14101276,102,102,0,0,3,2,0,1,,1,null,0,image/item/item_14101033,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101277,14101277,3100,,5,item_name14101277,,item_desc14101277,103,103,0,0,3,2,0,1,,1,null,0,image/item/item_14101034,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101278,14101278,3100,,5,item_name14101278,,item_desc14101278,104,104,0,0,3,2,0,1,,1,null,0,image/item/item_14101035,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101279,14101279,3100,,5,item_name14101279,,item_desc14101279,105,105,0,0,3,2,0,1,,1,null,0,image/item/item_14101036,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101280,14101280,3100,,5,item_name14101280,,item_desc14101280,106,106,0,0,3,2,0,1,,1,null,0,image/item/item_14101037,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101281,14101281,3100,,5,item_name14101281,,item_desc14101281,107,107,0,0,3,2,0,1,,1,null,0,image/item/item_14101038,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101282,14101282,3100,,5,item_name14101282,,item_desc14101282,108,108,0,0,3,2,0,1,,1,null,0,image/item/item_14101039,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101283,14101283,3100,,5,item_name14101283,,item_desc14101283,109,109,0,0,3,2,0,1,,1,null,0,image/item/item_14101046,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101284,14101284,3100,,5,item_name14101284,,item_desc14101284,110,110,0,0,3,2,0,1,,1,null,0,image/item/item_14101047,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101285,14101285,3100,,5,item_name14101285,,item_desc14101285,111,111,0,0,3,2,0,1,,1,null,0,image/item/item_14101048,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101286,14101286,3100,,5,item_name14101286,,item_desc14101286,112,112,0,0,3,2,0,1,,1,null,0,image/item/item_14101056,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101287,14101287,3100,,5,item_name14101287,,item_desc14101287,113,113,0,0,3,2,0,1,,1,null,0,image/item/item_14101084,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101288,14101288,3100,,5,item_name14101288,,item_desc14101288,114,114,0,0,3,2,0,1,,1,null,0,image/item/item_14101085,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101289,14101289,3100,,5,item_name14101289,,item_desc14101289,115,115,0,0,3,2,0,1,,1,null,0,image/item/item_14101106,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101290,14101290,3100,,5,item_name14101290,,item_desc14101290,116,116,0,0,3,2,0,1,,1,null,0,image/item/item_14101107,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101291,14101291,3100,,5,item_name14101291,,item_desc14101291,117,117,0,0,3,2,0,1,,1,null,0,image/item/item_14101132,,0,,,,,0,0,,,,,,,,0,,,,,,,,
39200252,4200,100,,3,item_name39200252,,item_des_39200252,39200252,39200252,0,0,3,1,0,1,,1,null,0,image/item/item_39200252,,0,,,,,0,0,,,,,,,,0,,,,,,,,
39200253,4200,100,,4,item_name39200253,,item_des_39200253,39200253,39200253,0,0,3,1,0,1,,1,null,0,image/item/item_39200253,,0,,,,,0,0,,,,,,,,0,,,,,,,,
39200254,4200,100,,5,item_name39200254,,item_des_39200254,39200254,39200254,0,0,3,1,0,1,,1,null,0,image/item/item_39200254,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2200070,2200070,31,,4,Delhuyar Shard,,The Hero Shard. Collect 10 Hero Shards to recruit Hero - Delhuyar. Required for Hero promotions.,121,121,0,0,3,0,0,1,,1,null,0,image/hero_icon/hero_icon121,,0,,,,,0,0,,,,,,,,,,,,,,,,
1701205,1701205,17,,5,Auto-retractable Gate,,Danger: Electric Shock Risk!\nPlacing on site: All units HP increase. 1% at Lv. 1; and +1% for each level.,1065,1065,0,0,3,1,0,1,,1,null,0,image/item/item_1701205,,0,,,,,0,0,,,,,,,,,,,,,,,,
99910102,99910102,100,,2,Element Choice Chest,,Use it to choose an Element Item and get 10 Element Items of this kind,99910102,99910102,0,0,3,4,0,1,,1,null,0,image/item/item_99910101,,0,,,,,0,0,,,,,300,1,,0,,,,,,,,
2705717,2705717,53,,3,item_name2705717,,item_des_2705717,0,0,0,0,3,0,0,1,,1,null,0,image/item/item_2705717,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200260,4200,100,,5,Prime Hero Choice Chest,,Use it to choose from ONE of the following: Bassel Shard x10; Gira Shard x10; Tsuru Shard x10 or Orange Universal Shard x10,39200260,39200260,0,0,3,1,0,1,,1,null,0,image/item/item_20200435,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200261,4200,100,,5,Rookie Hero Choice Chest,,Use it to choose from ONE of the following: Dante Shard x10; Violet Shard x10; Bassel Shard x10 or Orange Universal Shard x10,39200261,39200261,0,0,3,1,0,1,,1,null,0,image/item/item_20200435,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200262,39200262,17,,5,Auto-retractable Gate Decor Chest,,Randomly get ONE of the following: 50 Gems x1; Auto-retractable Gate x1\nAuto-retractable Gate: Increase HP of all units,39200262,39200262,0,0,3,1,0,1,,3,null,0,res:items/item_2033010.png,,0,,,,,0,0,,,,,,,,,1,,,,,,,
1700231,1700231,17,,5,Tent Room,,Welcome; everyone! Glad to have you here.\nMarch Size +2,1700231,1700231,0,0,3,1,0,1,,1,null,0,image/item/item_1700231,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700232,1700232,17,,5,Fest and Feast,,Try it aye? It's good.\nGathering Speed +5%,1700232,1700232,0,0,3,1,0,1,,1,null,0,image/item/item_1700232,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700233,1700233,17,,5,Nighty-night Lantern,,The crescent moon in the sky and the lantern in the night.\nCapacity of the first Hangar +15,1700233,1700233,0,0,3,1,0,1,,1,null,0,image/item/item_1700233,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700234,1700234,17,,5,Desert Palm,,The shadow of the tree is dancing in the lights\nCapacity of the first Garage +15,1700234,1700234,0,0,3,1,0,1,,1,null,0,image/item/item_1700234,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700235,1700235,17,,5,Coffee & Dates,,Take a seat my friend.\nBasic Speed of VIT Recovery +5%,1700235,1700235,0,0,3,1,0,1,,1,null,0,image/item/item_1700235,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700236,1700236,17,,5,Load-it-up,,I’m a little bit stressed; not quite ready yet.\nAll units ATK +6% (on the offensive),1700236,1700236,0,0,3,1,0,1,,1,null,0,image/item/item_1700236,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700237,1700237,17,,5,Lights on Palms,,Let's put some lights on!\nCapacity of the first Dock +15,1700237,1700237,0,0,3,1,0,1,,1,null,0,image/item/item_1700237,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700238,1700238,17,,5,Star and Crescent,,The gleaming light adorns the yard.\nAll heroes DEF +100,1700238,1700238,0,0,3,1,0,1,,1,null,0,image/item/item_1700238,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700239,1700239,17,,5,Salute Cannon,,Salute!\nAll units ATK bonus +3%,1700239,1700239,0,0,3,1,0,1,,1,null,0,image/item/item_1700239,,0,,,,,0,0,,,,,,,,,,,,,,,,
1700240,1700230,17,,5,Golden Burner,,The smoke comes with harmony; piety; wisdom and fortune. \nGold Production +10%,1700240,1700240,0,0,3,1,0,1,,1,null,0,image/item/item_1700240,,0,,,,,0,0,,,,,,,,,,,,,,,,
39200510,1775000,29,,5,Atlantis (permanent),,Use it to get the Atlantis Base Skin,-1,-1,1,0,3,1,0,1,,1,null,0,image/item/item_39200510,,0,,,,,0,0,,,,,,,,,,,,,,,,
