id,buff_land,buff_sea,buff_air,para,type,random,condition,productable,enhance_oila,enhance_soil,enhance_metal,enhance_coal,upgrade_time,cool_down,desc,power
403458,0,0,930505,6959,0,10000,0,557,0.0,2950000.0,0.0,0.0,70200,0,107220,77850
403459,0,0,930505,7080,0,10000,0,558,0.0,3000000.0,0.0,0.0,72000,0,107220,80240
403460,0,0,930505,7200,0,10000,0,559,0.0,4000000.0,0.0,0.0,73800,0,107220,82660
403461,0,0,930505,7320,0,10000,0,560,0.0,5500000.0,0.0,0.0,75600,0,107220,85110
403462,0,0,930505,7440,0,10000,0,561,0.0,7000000.0,0.0,0.0,77400,0,107220,87590
403463,0,0,930505,7560,0,10000,0,562,0.0,8500000.0,0.0,0.0,79200,0,107220,90090
403464,0,0,930505,7680,0,10000,0,563,0.0,10000000.0,0.0,0.0,81000,0,107220,92620
403465,0,0,930505,7800,0,10000,0,564,0.0,11500000.0,0.0,0.0,82800,0,107220,95180
403466,0,0,930505,7920,0,10000,0,565,0.0,13000000.0,0.0,0.0,84600,0,107220,97770
403467,0,0,930505,8040,0,10000,0,566,0.0,14500000.0,0.0,0.0,86400,0,107220,100390
403468,0,0,930505,8160,0,10000,0,567,0.0,16000000.0,0.0,0.0,88200,0,107220,103030
403469,0,0,930505,8280,0,10000,0,568,0.0,17500000.0,0.0,0.0,90000,0,107220,105700
403470,0,0,930505,8400,0,10000,0,569,0.0,20000000.0,0.0,0.0,91800,0,107220,108400
403471,0,0,930505,8520,0,10000,0,570,0.0,25000000.0,0.0,0.0,93600,0,107220,111120
403472,0,0,930505,8640,0,10000,0,571,0.0,30000000.0,0.0,0.0,95400,0,107220,113870
403473,0,0,930505,8760,0,10000,0,572,0.0,35000000.0,0.0,0.0,97200,0,107220,116640
403474,0,0,930505,8880,0,10000,0,573,0.0,40000000.0,0.0,0.0,99000,0,107220,119440
403475,0,0,930505,9000,0,10000,0,574,0.0,45000000.0,0.0,0.0,100800,0,107220,122260
403476,0,0,930505,9120,0,10000,0,575,0.0,50000000.0,0.0,0.0,102600,0,107220,125110
403477,0,0,930505,9240,0,10000,0,576,0.0,55000000.0,0.0,0.0,104400,0,107220,127980
403478,0,0,930505,9360,0,10000,0,577,0.0,60000000.0,0.0,0.0,106200,0,107220,130880
403479,0,0,930505,9480,0,10000,0,578,0.0,65000000.0,0.0,0.0,108000,0,107220,133800
403480,0,0,930505,9600,0,10000,0,579,0.0,70000000.0,0.0,0.0,109800,0,107220,136740
403481,0,0,930505,9720,0,10000,0,580,0.0,80000000.0,0.0,0.0,111600,0,107220,139710
403482,0,0,930505,9840,0,10000,0,581,0.0,90000000.0,0.0,0.0,113400,0,107220,142700
403483,0,0,930505,9960,0,10000,0,582,0.0,100000000.0,0.0,0.0,115200,0,107220,145710
403484,0,0,930505,10080,0,10000,0,583,0.0,110000000.0,0.0,0.0,117000,0,107220,148740
403485,0,0,930505,10200,0,10000,0,584,0.0,120000000.0,0.0,0.0,118800,0,107220,151790
403486,0,0,930505,10320,0,10000,0,585,0.0,130000000.0,0.0,0.0,120600,0,107220,154870
403487,0,0,930505,10440,0,10000,0,586,0.0,140000000.0,0.0,0.0,122400,0,107220,157970
403488,0,0,930505,10560,0,10000,0,587,0.0,150000000.0,0.0,0.0,124200,0,107220,161090
403489,0,0,930505,10680,0,10000,0,588,0.0,175000000.0,0.0,0.0,126000,0,107220,164230
403490,0,0,930505,10800,0,10000,0,589,0.0,200000000.0,0.0,0.0,127800,0,107220,167390
403491,0,0,930505,10920,0,10000,0,590,0.0,210000000.0,0.0,0.0,129600,0,107220,170570
403492,0,0,930505,11040,0,10000,0,591,0.0,220000000.0,0.0,0.0,131400,0,107220,173770
403493,0,0,930505,11160,0,10000,0,592,0.0,230000000.0,0.0,0.0,133200,0,107220,176990
403494,0,0,930505,11280,0,10000,0,593,0.0,240000000.0,0.0,0.0,135000,0,107220,180230
403495,0,0,930505,11400,0,10000,0,594,0.0,250000000.0,0.0,0.0,136800,0,107220,183490
403496,0,0,930505,11520,0,10000,0,595,0.0,260000000.0,0.0,0.0,138600,0,107220,186770
403497,0,0,930505,11640,0,10000,0,596,0.0,275000000.0,0.0,0.0,140400,0,107220,190060
403498,0,0,930505,11760,0,10000,0,597,0.0,300000000.0,0.0,0.0,142200,0,107220,193370
403499,0,0,930505,11880,0,10000,0,598,0.0,350000000.0,0.0,0.0,144000,0,107220,196700
403500,0,0,930505,12000,0,10000,0,599,0.0,400000000.0,0.0,0.0,145800,0,107220,200050
403501,980101,980102,980103,500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,3000
403502,980101,980102,980103,1000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,9000
403503,980101,980102,980103,1500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,18000
403504,980101,980102,980103,2000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,35000
403505,980101,980102,980103,2500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,63000
403506,980101,980102,980103,3000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,106000
403507,980101,980102,980103,3500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,166000
403508,980101,980102,980103,4000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,242000
403509,980101,980102,980103,4500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,332000
403510,980101,980102,980103,5000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403501,453000
403601,980201,980202,980203,500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,3000
403602,980201,980202,980203,1000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,9000
403603,980201,980202,980203,1500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,18000
403604,980201,980202,980203,2000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,35000
403605,980201,980202,980203,2500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,63000
403606,980201,980202,980203,3000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,106000
403607,980201,980202,980203,3500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,166000
403608,980201,980202,980203,4000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,242000
403609,980201,980202,980203,4500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,332000
403610,980201,980202,980203,5000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403601,453000
403701,980301,980302,980303,500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,3000
403702,980301,980302,980303,1000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,9000
403703,980301,980302,980303,1500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,18000
403704,980301,980302,980303,2000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,35000
403705,980301,980302,980303,2500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,63000
403706,980301,980302,980303,3000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,106000
403707,980301,980302,980303,3500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,166000
403708,980301,980302,980303,4000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,242000
403709,980301,980302,980303,4500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,332000
403710,980301,980302,980303,5000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403701,453000
403801,980401,980402,980403,500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,3000
403802,980401,980402,980403,1000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,9000
403803,980401,980402,980403,1500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,18000
403804,980401,980402,980403,2000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,35000
403805,980401,980402,980403,2500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,63000
403806,980401,980402,980403,3000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,106000
403807,980401,980402,980403,3500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,166000
403808,980401,980402,980403,4000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,242000
403809,980401,980402,980403,4500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,332000
403810,980401,980402,980403,5000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403801,453000
403901,980501,980502,980503,500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,3000
403902,980501,980502,980503,1000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,9000
403903,980501,980502,980503,1500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,18000
403904,980501,980502,980503,2000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,35000
403905,980501,980502,980503,2500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,63000
403906,980501,980502,980503,3000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,106000
403907,980501,980502,980503,3500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,166000
403908,980501,980502,980503,4000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,242000
403909,980501,980502,980503,4500,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,332000
403910,980501,980502,980503,5000,0,10000,0,0,0.0,0.0,0.0,0.0,0,0,403901,453000
