id,radar_group_type,quality,type,task_id,reward,reward_v2,min_level,max_level,name,icon,des,icon_world,jump_army,exp_multiple,enemy_icon,group_id,order_num,day_group_id,day_order_num,open_contion_type,open_contion_param,close_time,radar_icon,radar_show,user_switch
5053,1,5,205,10025,258321,1258321,71,79,Rescue Mission,rescue_mission_task,,rescue_mission_world,,2.5,rescue_icon_wrold,,,,,,,,,,
5054,1,5,205,10025,258337,1258337,71,79,Rescue Mission,rescue_mission_task,,rescue_mission_world,,2.5,rescue_icon_wrold,,,,,,,,,,
5055,1,5,203,4157,258342,1258342,71,79,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,2.5,treasure_icon_world,,,,,,,,,,
5056,1,5,205,10025,258350,1258350,71,79,Rescue Mission,rescue_mission_task,,rescue_mission_world,,2.5,rescue_icon_wrold,,,,,,,,,,
5073,1,5,208,10035,258326,1258326,71,79,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
5074,1,5,208,10035,258345,1258345,71,79,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
5075,1,5,208,10035,258346,1258346,71,79,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
5076,1,5,208,10035,258347,1258347,71,79,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
5057,1,5,201,10000,258355,1258355,80,80,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,2.5,,,,,,,,,,,
5058,1,5,202,10001,258360,1258360,80,80,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,2.5,,,,,,,,,,,
5059,1,5,205,10025,258376,1258376,80,80,Rescue Mission,rescue_mission_task,,rescue_mission_world,,2.5,rescue_icon_wrold,,,,,,,,,,
5060,1,5,203,4182,258381,1258381,80,80,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,2.5,treasure_icon_world,,,,,,,,,,
5061,1,5,205,10025,258389,1258389,80,80,Rescue Mission,rescue_mission_task,,rescue_mission_world,,2.5,rescue_icon_wrold,,,,,,,,,,
5062,1,5,205,10025,258392,1258392,80,80,Rescue Mission,rescue_mission_task,,rescue_mission_world,,2.5,rescue_icon_wrold,,,,,,,,,,
5077,1,5,208,10035,258365,1258365,80,80,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
5078,1,5,208,10035,258384,1258384,80,80,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
5079,1,5,208,10035,258385,1258385,80,80,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
5080,1,5,208,10035,258386,1258386,80,80,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,,,,,,,,,,,
1,1,1,201,4001,240001,240001,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
2,1,2,201,4001,240002,240002,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
3,1,3,201,4001,240003,240003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
4,1,4,201,4001,240004,240004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
5,1,5,201,4001,240005,240005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
6,1,1,202,4002,240006,240006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
7,1,2,202,4002,240007,240007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
8,1,3,202,4002,240008,240008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
9,1,4,202,4002,240009,240009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
10,1,5,202,4002,240010,240010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
11,1,1,203,4003,240011,240011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
12,1,2,203,4004,240012,240012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
13,1,3,203,4005,240013,240013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
14,1,4,203,4006,240014,240014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
15,1,5,203,4007,240015,240015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
16,1,1,205,4008,257014,257014,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
17,1,1,205,4008,257014,257014,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
18,1,1,205,4008,257014,257014,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
19,1,2,205,4009,257015,257015,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
20,1,3,205,4010,257016,257016,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
21,1,4,205,4011,257017,257017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
22,1,5,205,4012,257018,257018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
23,1,4,205,4011,257017,257017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
24,1,5,205,4012,257018,257018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
351,1,1,205,4013,257019,257019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
352,1,2,205,4014,257020,257020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
353,1,3,205,4015,257021,257021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
354,1,4,205,4016,257022,257022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
355,1,5,205,4017,257023,257023,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
356,1,1,205,4018,257024,257024,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
357,1,2,205,4019,257025,257025,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
358,1,3,205,4020,257026,257026,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
359,1,4,205,4021,257027,257027,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
360,1,5,205,4022,257028,257028,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
361,1,1,205,4023,257029,257029,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
362,1,2,205,4024,257030,257030,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
363,1,3,205,4025,257031,257031,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
364,1,4,205,4026,257032,257032,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
365,1,5,205,4027,257033,257033,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
366,1,1,205,4008,257034,257034,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
367,1,2,205,4009,257035,257035,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
368,1,3,205,4010,257036,257036,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
369,1,4,205,4011,257037,257037,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
370,1,5,205,4012,257038,257038,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
371,1,1,205,4013,257039,257039,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
372,1,2,205,4014,257040,257040,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
373,1,3,205,4015,257041,257041,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
374,1,4,205,4016,257042,257042,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
375,1,5,205,4017,257043,257043,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
376,1,1,205,4018,257044,257044,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
377,1,2,205,4019,257045,257045,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
378,1,3,205,4020,257046,257046,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
379,1,4,205,4021,257047,257047,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
380,1,5,205,4022,257048,257048,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
381,1,1,205,4023,257049,257049,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
382,1,2,205,4024,257050,257050,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
383,1,3,205,4025,257051,257051,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
384,1,4,205,4026,257052,257052,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
385,1,5,205,4027,257053,257053,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
386,1,1,205,4008,257054,257054,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
387,1,2,205,4009,257055,257055,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
388,1,3,205,4010,257056,257056,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
389,1,4,205,4011,257057,257057,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
390,1,5,205,4012,257058,257058,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
391,1,1,205,4013,257059,257059,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
392,1,2,205,4014,257060,257060,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
393,1,3,205,4015,257061,257061,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
394,1,4,205,4016,257062,257062,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
395,1,5,205,4017,257063,257063,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
396,1,1,205,4018,257064,257064,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
397,1,2,205,4019,257065,257065,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
398,1,3,205,4020,257066,257066,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
399,1,4,205,4021,257067,257067,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
400,1,5,205,4022,257068,257068,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
401,1,1,205,4023,257069,257069,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
402,1,2,205,4024,257070,257070,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
403,1,3,205,4025,257071,257071,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
404,1,4,205,4026,257072,257072,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
405,1,5,205,4027,257073,257073,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
406,1,1,205,4008,257074,257074,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
407,1,2,205,4009,257075,257075,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
408,1,3,205,4010,257076,257076,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
409,1,4,205,4011,257077,257077,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
410,1,5,205,4012,257078,257078,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
411,1,1,205,4013,257079,257079,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
412,1,2,205,4014,257080,257080,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
413,1,3,205,4015,257081,257081,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
414,1,4,205,4016,257082,257082,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
415,1,5,205,4017,257083,257083,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
416,1,1,205,4018,257084,257084,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
417,1,2,205,4019,257085,257085,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
418,1,3,205,4020,257086,257086,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
419,1,4,205,4021,257087,257087,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
420,1,5,205,4022,257088,257088,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
421,1,1,205,4023,257089,257089,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
422,1,2,205,4024,257090,257090,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
423,1,3,205,4025,257091,257091,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
424,1,4,205,4026,257092,257092,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
425,1,5,205,4027,257093,257093,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
25,1,3,201,4001,241003,241003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
26,1,4,201,4001,241004,241004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
27,1,5,201,4001,241005,241005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
28,1,1,202,4002,241006,241006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
29,1,2,202,4002,241007,241007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
30,1,3,202,4002,241008,241008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
31,1,4,202,4002,241009,241009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
32,1,5,202,4002,241010,241010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
33,1,1,203,4028,241011,241011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
34,1,2,203,4029,241012,241012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
35,1,3,203,4030,241013,241013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
36,1,4,203,4031,241014,241014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
37,1,5,203,4032,241015,241015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
38,1,1,205,4033;4038;4043;4048,241016,241016,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
39,1,1,205,4033;4038;4043;4048,241017,241017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
40,1,1,205,4033;4038;4043;4048,241018,241018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
41,1,2,205,4034;4039;4044;4049,241019,241019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
42,1,3,205,4035;4040;4045;4050,241020,241020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
43,1,4,205,4036;4041;4046;4051,241021,241021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
44,1,5,205,4037;4042;4047;4052,241022,241022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
45,1,1,201,4001,242001,242001,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
46,1,2,201,4001,242002,242002,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
47,1,3,201,4001,242003,242003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
48,1,4,201,4001,242004,242004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
49,1,5,201,4001,242005,242005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
50,1,1,202,4002,242006,242006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
51,1,2,202,4002,242007,242007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
52,1,3,202,4002,242008,242008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
53,1,4,202,4002,242009,242009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
54,1,5,202,4002,242010,242010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
55,1,1,203,4053,242011,242011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
56,1,2,203,4054,242012,242012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
57,1,3,203,4055,242013,242013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
58,1,4,203,4056,242014,242014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
59,1,5,203,4057,242015,242015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
60,1,1,205,4058;4063;4068;4073,242016,242016,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
61,1,1,205,4058;4063;4068;4073,242017,242017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
62,1,1,205,4058;4063;4068;4073,242018,242018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
63,1,2,205,4059;4064;4069;4074,242019,242019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
64,1,3,205,4060;4065;4070;4075,242020,242020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
65,1,4,205,4061;4066;4071;4076,242021,242021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
66,1,5,205,4062;4067;4072;4077,242022,242022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
67,1,1,201,4001,243001,243001,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
68,1,2,201,4001,243002,243002,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
69,1,3,201,4001,243003,243003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
70,1,4,201,4001,243004,243004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
71,1,5,201,4001,243005,243005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
72,1,1,202,4002,243006,243006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
73,1,2,202,4002,243007,243007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
74,1,3,202,4002,243008,243008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
75,1,4,202,4002,243009,243009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
76,1,5,202,4002,243010,243010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
77,1,1,203,4078,243011,243011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
78,1,2,203,4079,243012,243012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
79,1,3,203,4080,243013,243013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
80,1,4,203,4081,243014,243014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
81,1,5,203,4082,243015,243015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
82,1,1,205,4083;4088;4093;4098,243016,243016,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
83,1,1,205,4083;4088;4093;4098,243017,243017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
84,1,1,205,4083;4088;4093;4098,243018,243018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
85,1,2,205,4084;4089;4094;4099,243019,243019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
86,1,3,205,4085;4090;4095;4100,243020,243020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
87,1,4,205,4086;4091;4096;4101,243021,243021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
88,1,5,205,4087;4092;4097;4102,243022,243022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
89,1,1,201,4001,244001,244001,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
90,1,2,201,4001,244002,244002,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
91,1,3,201,4001,244003,244003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
92,1,4,201,4001,244004,244004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
93,1,5,201,4001,244005,244005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
94,1,1,202,4002,244006,244006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
95,1,2,202,4002,244007,244007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
96,1,3,202,4002,244008,244008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
97,1,4,202,4002,244009,244009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
98,1,5,202,4002,244010,244010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
